,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
81,Sweden,1103.0,1143.6,1184.2,1224.8,1265.4,1306.0,1387.8,1469.6,1551.4,1633.2,1715.0,1763.6,1812.2,1860.8,1909.4,1958.0,2058.6,2159.2,2259.8,2360.4,2461.0,2555.0,2649.0,2743.0,2837.0,2931.0,3027.8,3124.6,3221.4,3318.2,3415.0,Australia,14889.0
82,Switzerland,1274.0,1316.2,1358.4,1400.6,1442.8,1485.0,1579.4,1673.8,1768.2,1862.6,1957.0,1993.0,2029.0,2065.0,2101.0,2137.0,2384.6,2632.2,2879.8,3127.4,3375.0,3491.0,3607.0,3723.0,3839.0,3955.0,4071.6,4188.2,4304.8,4421.4,4538.0,Australia,18721.0
83,Syria,751.0,797.0,843.0,889.0,935.0,981.0,1086.2,1191.4,1296.6,1401.8,1507.0,1583.2,1659.4,1735.6,1811.8,1888.0,1957.6,2027.2,2096.8,2166.4,2236.0,2265.6,2295.2,2324.8,2354.4,2384.0,2403.6,2423.2,2442.8,2462.4,2482.0,Australia,12229.0
84,Taiwan,216.0,294.8,373.6,452.4,531.2,610.0,1145.4,1680.8,2216.2,2751.6,3287.0,3515.4,3743.8,3972.2,4200.6,4429.0,4831.8,5234.6,5637.4,6040.2,6443.0,6737.4,7031.8,7326.2,7620.6,7915.0,8227.4,8539.8,8852.2,9164.6,9477.0,Australia,32377.0
85,Tanzania,153.0,183.0,213.0,243.0,273.0,303.0,315.6,328.2,340.8,353.4,366.0,393.6,421.2,448.8,476.4,504.0,518.4,532.8,547.2,561.6,576.0,603.4,630.8,658.2,685.6,713.0,742.0,771.0,800.0,829.0,858.0,Australia,3473.0
86,Thailand,672.0,793.2,914.4,1035.6,1156.8,1278.0,1608.2,1938.4,2268.6,2598.8,2929.0,3157.4,3385.8,3614.2,3842.6,4071.0,4414.0,4757.0,5100.0,5443.0,5786.0,6060.6,6335.2,6609.8,6884.4,7159.0,7452.0,7745.0,8038.0,8331.0,8624.0,Australia,30519.0
87,Timor Leste,441.0,592.4,743.8,895.2,1046.6,1198.0,1058.8,919.6,780.4000000000001,641.2,502.0,501.4,500.8,500.2,499.6,499.0,1002.6,1506.2,2009.8000000000002,2513.4,3017.0,3039.4,3061.8,3084.2,3106.6,3129.0,3134.0,3139.0,3144.0,3149.0,3154.0,Australia,11940.0
88,Tonga,673.0,804.0,935.0,1066.0,1197.0,1328.0,1452.4,1576.8,1701.2,1825.6,1950.0,2078.2,2206.4,2334.6,2462.8,2591.0,2572.6,2554.2,2535.8,2517.4,2499.0,2558.8,2618.6,2678.4,2738.2,2798.0,2852.8,2907.6,2962.4,3017.2,3072.0,Australia,14911.0
89,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,61.0,122.0,183.0,244.0,305.0,324.4,343.8,363.2,382.6,402.0,401.8,401.6,401.4,401.2,401.0,421.4,441.8,462.2,482.6,503.0,525.0,547.0,569.0,591.0,613.0,Australia,2224.0
90,Turkey,5587.0,5657.8,5728.6,5799.4,5870.2,5941.0,6162.8,6384.6,6606.4,6828.2,7050.0,7414.6,7779.2,8143.8,8508.4,8873.0,8957.4,9041.8,9126.2,9210.6,9295.0,9351.2,9407.4,9463.6,9519.8,9576.0,9576.4,9576.8,9577.2,9577.6,9578.0,Australia,55900.0
91,Uganda,106.0,126.6,147.2,167.8,188.4,209.0,220.0,231.0,242.0,253.0,264.0,293.2,322.4,351.6,380.8,410.0,414.8,419.6,424.4,429.2,434.0,455.4,476.8,498.2,519.6,541.0,564.2,587.4,610.6,633.8,657.0,Australia,2621.0
92,Ukraine,5748.0,5667.2,5586.4,5505.6,5424.8,5344.0,5272.0,5200.0,5128.0,5056.0,4984.0,5033.0,5082.0,5131.0,5180.0,5229.0,5208.2,5187.4,5166.6,5145.8,5125.0,5230.8,5336.6,5442.4,5548.2,5654.0,5746.0,5838.0,5930.0,6022.0,6114.0,Australia,38198.0
93,United Kingdom,252265.0,254179.2,256093.4,258007.6,259921.8,261836.0,257653.4,253470.8,249288.2,245105.6,240923.0,254145.2,267367.4,280589.6,293811.8,307034.0,300139.4,293244.8,286350.2,279455.6,272561.0,280682.2,288803.4,296924.6,305045.8,313167.0,321091.0,329015.0,336939.0,344863.0,352787.0,Australia,2000573.0
94,United States,7858.0,8440.0,9022.0,9604.0,10186.0,10768.0,11671.0,12574.0,13477.0,14380.0,15283.0,15397.2,15511.4,15625.6,15739.8,15854.0,16274.2,16694.4,17114.6,17534.8,17955.0,18887.0,19819.0,20751.0,21683.0,22615.0,23623.0,24631.0,25639.0,26647.0,27655.0,Australia,117988.0
95,Uruguay,2001.0,2048.6,2096.2,2143.8,2191.4,2239.0,2322.4,2405.8,2489.2,2572.6,2656.0,2758.4,2860.8,2963.2,3065.6,3168.0,3181.4,3194.8,3208.2,3221.6,3235.0,3315.2,3395.4,3475.6,3555.8,3636.0,3710.4,3784.8,3859.2,3933.6,4008.0,Australia,20943.0
96,Vietnam,6440.0,8710.2,10980.4,13250.599999999999,15520.8,17791.0,20185.2,22579.4,24973.6,27367.8,29762.0,32678.2,35594.4,38510.6,41426.8,44343.0,45368.4,46393.8,47419.2,48444.6,49470.0,50511.0,51552.0,52593.0,53634.0,54675.0,55583.4,56491.8,57400.2,58308.6,59217.0,Australia,261698.0
97,Zambia,199.0,237.0,275.0,313.0,351.0,389.0,411.8,434.6,457.4,480.2,503.0,556.4,609.8,663.2,716.6,770.0,825.4,880.8,936.2,991.6,1047.0,1102.6,1158.2,1213.8,1269.4,1325.0,1385.6,1446.2,1506.8,1567.4,1628.0,Australia,5861.0
98,Zimbabwe,605.0,725.2,845.4,965.6,1085.8,1206.0,1345.8,1485.6,1625.4,1765.2,1905.0,2022.4,2139.8,2257.2,2374.6,2492.0,2694.8,2897.6,3100.4,3303.2,3506.0,3692.0,3878.0,4064.0,4250.0,4436.0,4638.0,4840.0,5042.0,5244.0,5446.0,Australia,19596.0
99,Albania,63.0,71.0,79.0,87.0,95.0,103.0,136.0,169.0,202.0,235.0,268.0,279.4,290.8,302.2,313.6,325.0,332.4,339.8,347.2,354.6,362.0,379.6,397.2,414.8,432.4,450.0,453.6,457.2,460.8,464.4,468.0,Austria,2039.0
100,Bangladesh,5.0,17.2,29.4,41.599999999999994,53.8,66.0,97.8,129.6,161.4,193.2,225.0,270.6,316.2,361.8,407.4,453.0,481.8,510.6,539.4,568.2,597.0,599.0,601.0,603.0,605.0,607.0,607.0,607.0,607.0,607.0,607.0,Austria,2560.0
101,Bosnia and Herzegovina,17416.0,16636.4,15856.8,15077.2,14297.6,13518.0,15009.0,16500.0,17991.0,19482.0,20973.0,21832.6,22692.2,23551.8,24411.4,25271.0,24965.2,24659.4,24353.6,24047.8,23742.0,23747.0,23752.0,23757.0,23762.0,23767.0,23752.8,23738.6,23724.4,23710.2,23696.0,Austria,148383.0
102,Brazil,47.0,55.0,63.0,71.0,79.0,87.0,115.8,144.6,173.4,202.2,231.0,264.4,297.8,331.2,364.6,398.0,429.6,461.2,492.8,524.4,556.0,585.8,615.6,645.4,675.2,705.0,711.4,717.8,724.2,730.6,737.0,Austria,2761.0
103,Bulgaria,181.0,231.8,282.6,333.4,384.2,435.0,602.6,770.2,937.8,1105.4,1273.0,1318.4,1363.8,1409.2,1454.6,1500.0,1528.6,1557.2,1585.8,1614.4,1643.0,1753.8,1864.6,1975.4,2086.2,2197.0,2221.6,2246.2,2270.8,2295.4,2320.0,Austria,9549.0
104,Cambodia,713.0,647.4,581.8,516.2,450.6,385.0,361.4,337.8,314.2,290.6,267.0,263.2,259.4,255.6,251.8,248.0,232.0,216.0,200.0,184.0,168.0,169.0,170.0,171.0,172.0,173.0,173.0,173.0,173.0,173.0,173.0,Austria,2127.0
105,Canada,142.0,140.0,138.0,136.0,134.0,132.0,148.4,164.8,181.2,197.6,214.0,230.8,247.6,264.4,281.2,298.0,311.6,325.2,338.8,352.4,366.0,389.2,412.4,435.6,458.8,482.0,487.0,492.0,497.0,502.0,507.0,Austria,2141.0
106,China,341.0,378.8,416.6,454.4,492.2,530.0,687.4,844.8,1002.2,1159.6,1317.0,1406.2,1495.4,1584.6,1673.8,1763.0,1792.0,1821.0,1850.0,1879.0,1908.0,1952.6,1997.2,2041.8,2086.4,2131.0,2140.2,2149.4,2158.6,2167.8,2177.0,Austria,10167.0
107,Croatia,4778.0,4575.2,4372.4,4169.6,3966.8,3764.0,4198.6,4633.2,5067.8,5502.4,5937.0,6217.0,6497.0,6777.0,7057.0,7337.0,7336.8,7336.6,7336.4,7336.2,7336.0,7436.6,7537.2,7637.8,7738.4,7839.0,7857.6,7876.2,7894.8,7913.4,7932.0,Austria,44923.0
108,Czech Republic,1238.0,1438.8,1639.6,1840.4,2041.2,2242.0,2999.0,3756.0,4513.0,5270.0,6027.0,6229.4,6431.8,6634.2,6836.6,7039.0,6997.6,6956.2,6914.8,6873.4,6832.0,7099.8,7367.6,7635.4,7903.2,8171.0,8229.0,8287.0,8345.0,8403.0,8461.0,Austria,40010.0
109,Egypt,1056.0,1153.8,1251.6,1349.4,1447.2,1545.0,1999.6,2454.2,2908.8,3363.4,3818.0,3800.4,3782.8,3765.2,3747.6,3730.0,3547.4,3364.8,3182.2,2999.6,2817.0,2865.0,2913.0,2961.0,3009.0,3057.0,3066.4,3075.8,3085.2,3094.6,3104.0,Austria,19127.0
110,France,360.0,362.8,365.6,368.4,371.2,374.0,430.2,486.4,542.6,598.8,655.0,735.8,816.6,897.4,978.2,1059.0,1142.6,1226.2,1309.8,1393.4,1477.0,1577.6,1678.2,1778.8,1879.4,1980.0,2002.4,2024.8,2047.2,2069.6,2092.0,Austria,7997.0
111,Germany,7306.0,7248.2,7190.4,7132.6,7074.8,7017.0,8162.6,9308.2,10453.8,11599.4,12745.0,13420.8,14096.6,14772.4,15448.2,16124.0,16548.4,16972.8,17397.2,17821.6,18246.0,19327.8,20409.6,21491.4,22573.2,23655.0,23894.6,24134.2,24373.8,24613.4,24853.0,Austria,109946.0
112,Greece,359.0,338.6,318.2,297.8,277.4,257.0,271.0,285.0,299.0,313.0,327.0,381.2,435.4,489.6,543.8,598.0,638.4,678.8,719.2,759.6,800.0,820.2,840.4,860.6,880.8,901.0,905.2,909.4,913.6,917.8,922.0,Austria,4164.0
113,Hungary,1395.0,1442.0,1489.0,1536.0,1583.0,1630.0,2054.2,2478.4,2902.6,3326.8,3751.0,3951.6,4152.2,4352.8,4553.4,4754.0,4988.0,5222.0,5456.0,5690.0,5924.0,6158.2,6392.4,6626.6,6860.8,7095.0,7145.4,7195.8,7246.2,7296.6,7347.0,Austria,31896.0
114,India,386.0,433.8,481.6,529.4,577.2,625.0,813.8,1002.6,1191.4,1380.2,1569.0,1724.2,1879.4,2034.6,2189.8,2345.0,2404.4,2463.8,2523.2,2582.6,2642.0,2662.0,2682.0,2702.0,2722.0,2742.0,2745.0,2748.0,2751.0,2754.0,2757.0,Austria,13066.0
115,Iran,846.0,878.2,910.4,942.6,974.8,1007.0,1234.8,1462.6,1690.4,1918.2,2146.0,2259.6,2373.2,2486.8,2600.4,2714.0,2748.2,2782.4,2816.6,2850.8,2885.0,2973.8,3062.6,3151.4,3240.2,3329.0,3347.8,3366.6,3385.4,3404.2,3423.0,Austria,16350.0
116,Iraq,182.0,178.6,175.2,171.8,168.4,165.0,188.2,211.4,234.6,257.8,281.0,336.0,391.0,446.0,501.0,556.0,600.2,644.4,688.6,732.8,777.0,798.0,819.0,840.0,861.0,882.0,886.4,890.8,895.2,899.6,904.0,Austria,3747.0
117,Italy,2401.0,2360.4,2319.8,2279.2,2238.6,2198.0,2537.0,2876.0,3215.0,3554.0,3893.0,4164.4,4435.8,4707.2,4978.6,5250.0,5306.4,5362.8,5419.2,5475.6,5532.0,5663.4,5794.8,5926.2,6057.6,6189.0,6216.0,6243.0,6270.0,6297.0,6324.0,Austria,31787.0
118,Japan,234.0,242.2,250.4,258.6,266.8,275.0,323.6,372.2,420.8,469.4,518.0,542.8,567.6,592.4,617.2,642.0,661.8,681.6,701.4,721.2,741.0,806.4,871.8,937.2,1002.6,1068.0,1082.8,1097.6,1112.4,1127.2,1142.0,Austria,4620.0
119,Korea,64.0,70.8,77.6,84.4,91.2,98.0,124.4,150.8,177.2,203.6,230.0,247.4,264.8,282.2,299.6,317.0,327.6,338.2,348.8,359.4,370.0,392.4,414.8,437.2,459.6,482.0,487.0,492.0,497.0,502.0,507.0,Austria,2068.0
120,Macedonia,2456.0,2345.0,2234.0,2123.0,2012.0,1901.0,2108.8,2316.6,2524.4,2732.2,2940.0,3057.0,3174.0,3291.0,3408.0,3525.0,3474.0,3423.0,3372.0,3321.0,3270.0,3261.4,3252.8,3244.2,3235.6,3227.0,3222.8,3218.6,3214.4,3210.2,3206.0,Austria,20525.0
121,Netherlands,243.0,234.6,226.2,217.8,209.4,201.0,212.8,224.6,236.4,248.2,260.0,324.8,389.6,454.4,519.2,584.0,658.2,732.4,806.6,880.8,955.0,1004.6,1054.2,1103.8,1153.4,1203.0,1214.0,1225.0,1236.0,1247.0,1258.0,Austria,4704.0
122,Nigeria,68.0,74.8,81.6,88.4,95.2,102.0,131.0,160.0,189.0,218.0,247.0,317.0,387.0,457.0,527.0,597.0,646.0,695.0,744.0,793.0,842.0,843.2,844.4,845.6,846.8,848.0,847.6,847.2,846.8,846.4,846.0,Austria,3550.0
123,Norway,44.0,100.0,156.0,212.0,268.0,324.0,504.4,684.8,865.2,1045.6,1226.0,1171.2,1116.4,1061.6,1006.8,952.0,795.8,639.6,483.40000000000003,327.20000000000005,171.0,182.8,194.6,206.4,218.2,230.0,232.6,235.2,237.8,240.4,243.0,Austria,3190.0
124,Pakistan,103.0,122.8,142.6,162.4,182.2,202.0,270.4,338.8,407.20000000000005,475.6,544.0,603.8,663.6,723.4,783.2,843.0,866.4,889.8,913.2,936.6,960.0,958.6,957.2,955.8,954.4,953.0,952.0,951.0,950.0,949.0,948.0,Austria,4553.0
125,Philippines,439.0,476.8,514.6,552.4,590.2,628.0,763.6,899.2,1034.8,1170.4,1306.0,1371.2,1436.4,1501.6,1566.8,1632.0,1635.8,1639.6,1643.4,1647.2,1651.0,1711.0,1771.0,1831.0,1891.0,1951.0,1963.8,1976.6,1989.4,2002.2,2015.0,Austria,9622.0
126,Poland,2478.0,2469.4,2460.8,2452.2,2443.6,2435.0,2773.8,3112.6,3451.4,3790.2,4129.0,4488.8,4848.6,5208.4,5568.2,5928.0,6277.2,6626.4,6975.6,7324.8,7674.0,8042.6,8411.2,8779.8,9148.4,9517.0,9597.6,9678.2,9758.8,9839.4,9920.0,Austria,42081.0
127,Portugal,19.0,41.2,63.4,85.6,107.8,130.0,201.6,273.2,344.79999999999995,416.4,488.0,497.0,506.0,515.0,524.0,533.0,498.2,463.4,428.6,393.8,359.0,363.8,368.6,373.4,378.2,383.0,383.8,384.6,385.4,386.2,387.0,Austria,2299.0
128,Romania,1146.0,1337.6,1529.2,1720.8,1912.4,2104.0,2823.4,3542.8,4262.2,4981.6,5701.0,5780.8,5860.6,5940.4,6020.2,6100.0,6027.4,5954.8,5882.2,5809.6,5737.0,5902.4,6067.8,6233.2,6398.6,6564.0,6598.8,6633.6,6668.4,6703.2,6738.0,Austria,34090.0
129,Russia,122.0,133.2,144.4,155.6,166.8,178.0,226.2,274.4,322.6,370.8,419.0,550.0,681.0,812.0,943.0,1074.0,1252.4,1430.8,1609.2,1787.6,1966.0,2100.4,2234.8,2369.2,2503.6,2638.0,2668.0,2698.0,2728.0,2758.0,2788.0,Austria,9185.0
130,Serbia and Montenegro,26736.0,25529.6,24323.2,23116.8,21910.4,20704.0,22970.6,25237.2,27503.8,29770.4,32037.0,33318.0,34599.0,35880.0,37161.0,38442.0,37900.2,37358.4,36816.6,36274.8,35733.0,35654.8,35576.6,35498.4,35420.2,35342.0,35300.8,35259.6,35218.4,35177.2,35136.0,Austria,224130.0
131,Slovakia,425.0,497.6,570.2,642.8,715.4,788.0,1057.6,1327.2,1596.8000000000002,1866.4,2136.0,2207.4,2278.8,2350.2,2421.6,2493.0,2486.6,2480.2,2473.8,2467.4,2461.0,2580.4,2699.8,2819.2,2938.6,3058.0,3084.2,3110.4,3136.6,3162.8,3189.0,Austria,14550.0
132,Slovenia,2338.0,2239.2,2140.4,2041.6,1942.8,1844.0,2057.6,2271.2,2484.8,2698.4,2912.0,3050.8,3189.6,3328.4,3467.2,3606.0,3609.2,3612.4,3615.6,3618.8,3622.0,3675.2,3728.4,3781.6,3834.8,3888.0,3898.0,3908.0,3918.0,3928.0,3938.0,Austria,22148.0
133,Spain,140.0,155.0,170.0,185.0,200.0,215.0,290.0,365.0,440.0,515.0,590.0,600.6,611.2,621.8,632.4,643.0,623.4,603.8,584.2,564.6,545.0,578.8,612.6,646.4,680.2,714.0,721.6,729.2,736.8,744.4,752.0,Austria,3599.0
134,Sweden,155.0,158.0,161.0,164.0,167.0,170.0,195.8,221.6,247.4,273.2,299.0,335.0,371.0,407.0,443.0,479.0,512.2,545.4,578.6,611.8,645.0,686.0,727.0,768.0,809.0,850.0,859.4,868.8,878.2,887.6,897.0,Austria,3495.0
135,Switzerland,569.0,567.6,566.2,564.8,563.4,562.0,660.2,758.4,856.6,954.8,1053.0,1100.4,1147.8,1195.2,1242.6,1290.0,1313.8,1337.6,1361.4,1385.2,1409.0,1487.8,1566.6,1645.4,1724.2,1803.0,1820.4,1837.8,1855.2,1872.6,1890.0,Austria,8576.0
136,Syria,121.0,128.6,136.2,143.8,151.4,159.0,201.4,243.8,286.2,328.6,371.0,382.6,394.2,405.8,417.4,429.0,425.4,421.8,418.2,414.6,411.0,421.6,432.2,442.8,453.4,464.0,466.2,468.4,470.6,472.8,475.0,Austria,2430.0
137,Tunisia,272.0,268.6,265.2,261.8,258.4,255.0,300.2,345.4,390.6,435.8,481.0,516.2,551.4,586.6,621.8,657.0,662.6,668.2,673.8,679.4,685.0,683.6,682.2,680.8,679.4,678.0,677.4,676.8,676.2,675.6,675.0,Austria,3703.0
138,Turkey,23004.0,22676.0,22348.0,22020.0,21692.0,21364.0,25096.2,28828.4,32560.6,36292.8,40025.0,41269.4,42513.8,43758.2,45002.6,46247.0,45200.4,44153.8,43107.2,42060.6,41014.0,40814.2,40614.4,40414.6,40214.8,40015.0,39942.4,39869.8,39797.2,39724.6,39652.0,Austria,251321.0
139,Ukraine,61.0,67.0,73.0,79.0,85.0,91.0,116.0,141.0,166.0,191.0,216.0,274.8,333.6,392.4,451.2,510.0,582.4,654.8,727.2,799.6,872.0,923.0,974.0,1025.0,1076.0,1127.0,1138.2,1149.4,1160.6,1171.8,1183.0,Austria,4060.0
140,United Kingdom,474.0,477.6,481.2,484.8,488.4,492.0,570.8,649.6,728.4,807.2,886.0,981.8,1077.6,1173.4,1269.2,1365.0,1444.8,1524.6,1604.4,1684.2,1764.0,1857.8,1951.6,2045.4,2139.2,2233.0,2253.8,2274.6,2295.4,2316.2,2337.0,Austria,9551.0
141,United States,853.0,849.6,846.2,842.8,839.4,836.0,924.6,1013.2,1101.8,1190.4,1279.0,1362.0,1445.0,1528.0,1611.0,1694.0,1748.6,1803.2,1857.8,1912.4,1967.0,2097.4,2227.8,2358.2,2488.6,2619.0,2648.0,2677.0,2706.0,2735.0,2764.0,Austria,12012.0
142,Vietnam,661.0,620.4,579.8,539.2,498.6,458.0,485.8,513.6,541.4,569.2,597.0,619.2,641.4,663.6,685.8,708.0,700.4,692.8,685.2,677.6,670.0,675.0,680.0,685.0,690.0,695.0,695.8,696.6,697.4,698.2,699.0,Austria,4488.0
143,Afghanistan,10.0,43.0,76.0,109.0,142.0,175.0,341.0,507.0,673.0,839.0,1005.0,1204.0,1403.0,1602.0,1801.0,2000.0,2393.0,2786.0,3179.0,3572.0,3965.0,4553.0,5141.0,5729.0,6317.0,6905.0,7276.8,7648.6,8020.4,8392.2,8764.0,Canada,22824.0
144,Albania,140.0,146.0,152.0,158.0,164.0,170.0,169.0,168.0,167.0,166.0,165.0,209.0,253.0,297.0,341.0,385.0,639.0,893.0,1147.0,1401.0,1655.0,1942.0,2229.0,2516.0,2803.0,3090.0,3341.6,3593.2,3844.8,4096.4,4348.0,Canada,9953.0
145,Algeria,715.0,721.0,727.0,733.0,739.0,745.0,840.0,935.0,1030.0,1125.0,1220.0,1371.0,1522.0,1673.0,1824.0,1975.0,2634.0,3293.0,3952.0,4611.0,5270.0,6126.0,6982.0,7838.0,8694.0,9550.0,10347.6,11145.2,11942.8,12740.4,13538.0,Canada,33013.0
146,Angola,70.0,82.0,94.0,106.0,118.0,130.0,168.0,206.0,244.0,282.0,320.0,350.0,380.0,410.0,440.0,470.0,496.0,522.0,548.0,574.0,600.0,641.0,682.0,723.0,764.0,805.0,863.2,921.4,979.6,1037.8,1096.0,Canada,3491.0
147,Antigua and Barbuda,335.0,361.0,387.0,413.0,439.0,465.0,494.0,523.0,552.0,581.0,610.0,627.0,644.0,661.0,678.0,695.0,740.0,785.0,830.0,875.0,920.0,969.0,1018.0,1067.0,1116.0,1165.0,1264.2,1363.4,1462.6,1561.8,1661.0,Canada,5851.0
148,Argentina,1625.0,1742.0,1859.0,1976.0,2093.0,2210.0,2463.0,2716.0,2969.0,3222.0,3475.0,3494.0,3513.0,3532.0,3551.0,3570.0,3695.0,3820.0,3945.0,4070.0,4195.0,4641.0,5087.0,5533.0,5979.0,6425.0,6907.6,7390.2,7872.8,8355.4,8838.0,Canada,30338.0
149,Armenia,462.0,449.6,437.2,424.8,412.4,400.0,395.6,391.2,386.8,382.4,378.0,373.4,368.8,364.2,359.6,355.0,413.2,471.4,529.6,587.8,646.0,687.0,728.0,769.0,810.0,851.0,922.2,993.4,1064.6,1135.8,1207.0,Canada,4299.0
150,Australia,3645.0,3689.0,3733.0,3777.0,3821.0,3865.0,4010.0,4155.0,4300.0,4445.0,4590.0,4821.0,5052.0,5283.0,5514.0,5745.0,5923.0,6101.0,6279.0,6457.0,6635.0,6767.0,6899.0,7031.0,7163.0,7295.0,7908.8,8522.6,9136.4,9750.2,10364.0,Canada,42139.0
151,Austria,11330.0,11044.0,10758.0,10472.0,10186.0,9900.0,9611.0,9322.0,9033.0,8744.0,8455.0,8389.0,8323.0,8257.0,8191.0,8125.0,7953.0,7781.0,7609.0,7437.0,7265.0,7154.0,7043.0,6932.0,6821.0,6710.0,7231.6,7753.2,8274.8,8796.4,9318.0,Canada,61103.0
152,Azerbaijan,168.0,167.2,166.4,165.6,164.8,164.0,172.2,180.4,188.6,196.8,205.0,195.4,185.8,176.2,166.6,157.0,194.6,232.2,269.8,307.4,345.0,440.2,535.4,630.6,725.8,821.0,894.8,968.6,1042.4,1116.2,1190.0,Canada,3050.0
153,"Bahamas, The",150.0,151.0,152.0,153.0,154.0,155.0,175.0,195.0,215.0,235.0,255.0,288.0,321.0,354.0,387.0,420.0,436.0,452.0,468.0,484.0,500.0,501.0,502.0,503.0,504.0,505.0,547.0,589.0,631.0,673.0,715.0,Canada,2700.0
154,Bangladesh,225.0,256.0,287.0,318.0,349.0,380.0,530.0,680.0,830.0,980.0,1130.0,1367.0,1604.0,1841.0,2078.0,2315.0,2789.0,3263.0,3737.0,4211.0,4685.0,5440.0,6195.0,6950.0,7705.0,8460.0,9152.4,9844.8,10537.2,11229.6,11922.0,Canada,29117.0
155,Barbados,4430.0,4449.0,4468.0,4487.0,4506.0,4525.0,4607.0,4689.0,4771.0,4853.0,4935.0,5110.0,5285.0,5460.0,5635.0,5810.0,5735.0,5660.0,5585.0,5510.0,5435.0,5519.0,5603.0,5687.0,5771.0,5855.0,6299.8,6744.6,7189.4,7634.2,8079.0,Canada,39069.0
156,Belarus,1125.0,1098.0,1071.0,1044.0,1017.0,990.0,986.8,983.6,980.4,977.2,974.0,910.4,846.8,783.2,719.6,656.0,837.8,1019.6,1201.4,1383.2,1565.0,1743.4,1921.8,2100.2,2278.6,2457.0,2666.6,2876.2,3085.8,3295.4,3505.0,Canada,11272.0
157,Belgium,8010.0,7971.0,7932.0,7893.0,7854.0,7815.0,7718.0,7621.0,7524.0,7427.0,7330.0,7328.0,7326.0,7324.0,7322.0,7320.0,7307.0,7294.0,7281.0,7268.0,7255.0,7218.0,7181.0,7144.0,7107.0,7070.0,7558.8,8047.6,8536.4,9025.2,9514.0,Canada,54314.0
158,Belize,80.0,95.0,110.0,125.0,140.0,155.0,159.0,163.0,167.0,171.0,175.0,212.0,249.0,286.0,323.0,360.0,366.0,372.0,378.0,384.0,390.0,435.0,480.0,525.0,570.0,615.0,639.2,663.4,687.6,711.8,736.0,Canada,2511.0
159,Bolivia,155.0,163.0,171.0,179.0,187.0,195.0,236.0,277.0,318.0,359.0,400.0,414.0,428.0,442.0,456.0,470.0,515.0,560.0,605.0,650.0,695.0,750.0,805.0,860.0,915.0,970.0,1037.2,1104.4,1171.6,1238.8,1306.0,Canada,4191.0
160,Bosnia and Herzegovina,4649.0,4664.8,4680.6,4696.4,4712.2,4728.0,4779.4,4830.8,4882.2,4933.6,4985.0,5188.8,5392.6,5596.4,5800.2,6004.0,6740.4,7476.8,8213.2,8949.6,9686.0,9741.0,9796.0,9851.0,9906.0,9961.0,10750.6,11540.2,12329.8,13119.4,13909.0,Canada,53922.0
161,Brazil,825.0,913.0,1001.0,1089.0,1177.0,1265.0,1483.0,1701.0,1919.0,2137.0,2355.0,2490.0,2625.0,2760.0,2895.0,3030.0,3272.0,3514.0,3756.0,3998.0,4240.0,4640.0,5040.0,5440.0,5840.0,6240.0,6743.6,7247.2,7750.8,8254.4,8758.0,Canada,26713.0
162,Brunei,125.0,159.0,193.0,227.0,261.0,295.0,407.0,519.0,631.0,743.0,855.0,897.0,939.0,981.0,1023.0,1065.0,1058.0,1051.0,1044.0,1037.0,1030.0,1065.0,1100.0,1135.0,1170.0,1205.0,1295.8,1386.6,1477.4,1568.2,1659.0,Canada,6234.0
163,Bulgaria,600.0,614.0,628.0,642.0,656.0,670.0,793.0,916.0,1039.0,1162.0,1285.0,1456.0,1627.0,1798.0,1969.0,2140.0,2299.0,2458.0,2617.0,2776.0,2935.0,3491.0,4047.0,4603.0,5159.0,5715.0,6209.2,6703.4,7197.6,7691.8,8186.0,Canada,21531.0
164,Burundi,10.0,17.0,24.0,31.0,38.0,45.0,53.0,61.0,69.0,77.0,85.0,129.0,173.0,217.0,261.0,305.0,345.0,385.0,425.0,465.0,505.0,639.0,773.0,907.0,1041.0,1175.0,1267.4,1359.8,1452.2,1544.6,1637.0,Canada,3762.0
165,Cambodia,890.0,1196.0,1502.0,1808.0,2114.0,2420.0,2902.0,3384.0,3866.0,4348.0,4830.0,5046.0,5262.0,5478.0,5694.0,5910.0,5984.0,6058.0,6132.0,6206.0,6280.0,6257.0,6234.0,6211.0,6188.0,6165.0,6386.4,6607.8,6829.2,7050.6,7272.0,Canada,33767.0
166,Cameroon,10.0,13.0,16.0,19.0,22.0,25.0,44.0,63.0,82.0,101.0,120.0,140.0,160.0,180.0,200.0,220.0,298.0,376.0,454.0,532.0,610.0,712.0,814.0,916.0,1018.0,1120.0,1217.6,1315.2,1412.8,1510.4,1608.0,Canada,3713.0
167,Chile,2960.0,3153.0,3346.0,3539.0,3732.0,3925.0,4270.0,4615.0,4960.0,5305.0,5650.0,5950.0,6250.0,6550.0,6850.0,7150.0,7306.0,7462.0,7618.0,7774.0,7930.0,8106.0,8282.0,8458.0,8634.0,8810.0,9487.6,10165.2,10842.8,11520.4,12198.0,Canada,48623.0
