,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
684,India,64819.0,64341.0,63863.0,63385.0,62907.0,62429.0,61944.8,61460.6,60976.4,60492.2,60008.0,64857.6,69707.2,74556.8,79406.4,84256.0,80463.8,76671.6,72879.4,69087.2,65295.0,71324.8,77354.6,83384.4,89414.2,95444.0,102427.8,109411.6,116395.4,123379.2,130363.0,United Kingdom,562614.0
685,Indonesia,0.0,50.4,100.8,151.2,201.6,252.0,306.2,360.4,414.6,468.8,523.0,529.4,535.8,542.2,548.6,555.0,729.2,903.4,1077.6,1251.8,1426.0,1563.6,1701.2,1838.8,1976.4,2114.0,2268.8,2423.6,2578.4,2733.2,2888.0,United Kingdom,7758.0
686,Iran,4565.0,4599.6,4634.2,4668.8,4703.4,4738.0,4827.4,4916.8,5006.2,5095.6,5185.0,4866.4,4547.8,4229.2,3910.6,3592.0,4641.0,5690.0,6739.0,7788.0,8837.0,9600.8,10364.6,11128.4,11892.2,12656.0,13579.0,14502.0,15425.0,16348.0,17271.0,United Kingdom,56844.0
687,Iraq,0.0,232.2,464.4,696.5999999999999,928.8,1161.0,1407.6,1654.2,1900.8,2147.4,2394.0,2349.2,2304.4,2259.6,2214.8,2170.0,2795.6,3421.2,4046.8,4672.4,5298.0,5775.0,6252.0,6729.0,7206.0,7683.0,8244.4,8805.8,9367.2,9928.6,10490.0,United Kingdom,29196.0
688,Ireland,140592.0,136358.8,132125.6,127892.4,123659.2,119426.0,115409.0,111392.0,107375.0,103358.0,99341.0,101542.4,103743.8,105945.2,108146.6,110348.0,101735.0,93122.0,84509.0,75896.0,67283.0,73203.2,79123.4,85043.6,90963.8,96884.0,103956.0,111028.0,118100.0,125172.0,132244.0,United Kingdom,766118.0
689,Israel,1488.0,1534.0,1580.0,1626.0,1672.0,1718.0,1777.6,1837.2,1896.8,1956.4,2016.0,1863.8,1711.6,1559.4,1407.2,1255.0,1481.4,1707.8,1934.2,2160.6,2387.0,2600.8,2814.6,3028.4,3242.2,3456.0,3708.4,3960.8,4213.2,4465.6,4718.0,United Kingdom,17038.0
690,Italy,10821.0,11103.8,11386.6,11669.4,11952.2,12235.0,12533.0,12831.0,13129.0,13427.0,13725.0,14802.8,15880.6,16958.4,18036.2,19114.0,18223.4,17332.8,16442.2,15551.6,14661.0,15874.8,17088.6,18302.4,19516.2,20730.0,22238.6,23747.2,25255.8,26764.4,28273.0,United Kingdom,119559.0
691,Jamaica,39596.0,38187.4,36778.8,35370.2,33961.6,32553.0,31171.0,29789.0,28407.0,27025.0,25643.0,27068.0,28493.0,29918.0,31343.0,32768.0,29577.6,26387.2,23196.8,20006.4,16816.0,18442.2,20068.4,21694.6,23320.8,24947.0,26776.6,28606.2,30435.8,32265.4,34095.0,United Kingdom,206418.0
692,Japan,2466.0,2610.6,2755.2,2899.8,3044.4,3189.0,3358.8,3528.6,3698.4,3868.2,4038.0,3831.4,3624.8,3418.2,3211.6,3005.0,4367.2,5729.4,7091.6,8453.8,9816.0,10831.2,11846.4,12861.6,13876.8,14892.0,15988.0,17084.0,18180.0,19276.0,20372.0,United Kingdom,57778.0
693,Jordan,0.0,35.4,70.8,106.19999999999999,141.6,177.0,214.0,251.0,288.0,325.0,362.0,326.2,290.4,254.60000000000002,218.8,183.0,254.4,325.8,397.20000000000005,468.6,540.0,588.4,636.8,685.2,733.6,782.0,839.0,896.0,953.0,1010.0,1067.0,United Kingdom,3111.0
694,Kenya,11889.0,12504.8,13120.6,13736.4,14352.2,14968.0,15650.0,16332.0,17014.0,17696.0,18378.0,19025.2,19672.4,20319.6,20966.8,21614.0,21408.4,21202.8,20997.2,20791.6,20586.0,22274.0,23962.0,25650.0,27338.0,29026.0,31137.6,33249.2,35360.8,37472.4,39584.0,United Kingdom,156045.0
695,Korea,0.0,81.2,162.4,243.60000000000002,324.8,406.0,492.2,578.4,664.6,750.8,837.0,794.8,752.6,710.4,668.2,626.0,1161.2,1696.4,2231.6000000000004,2766.8,3302.0,3643.2,3984.4,4325.6,4666.8,5008.0,5376.6,5745.2,6113.8,6482.4,6851.0,United Kingdom,17030.0
696,Kuwait,0.0,33.6,67.2,100.80000000000001,134.4,168.0,202.2,236.4,270.6,304.8,339.0,338.4,337.8,337.2,336.6,336.0,443.0,550.0,657.0,764.0,871.0,949.2,1027.4,1105.6,1183.8,1262.0,1354.0,1446.0,1538.0,1630.0,1722.0,United Kingdom,4698.0
697,Latvia,0.0,20.0,40.0,60.0,80.0,100.0,119.8,139.6,159.4,179.2,199.0,214.4,229.8,245.2,260.6,276.0,312.8,349.6,386.4,423.2,460.0,503.0,546.0,589.0,632.0,675.0,724.6,774.2,823.8,873.4,923.0,United Kingdom,2633.0
698,Lebanon,0.0,134.2,268.4,402.59999999999997,536.8,671.0,811.2,951.4,1091.6,1231.8,1372.0,1303.2,1234.4,1165.6,1096.8,1028.0,1236.6,1445.2,1653.8,1862.4,2071.0,2240.4,2409.8,2579.2,2748.6,2918.0,3130.2,3342.4,3554.6,3766.8,3979.0,United Kingdom,12039.0
699,Libya,1137.0,1121.4,1105.8,1090.2,1074.6,1059.0,1053.4,1047.8,1042.2,1036.6,1031.0,996.6,962.2,927.8,893.4,859.0,1008.2,1157.4,1306.6,1455.8,1605.0,1742.0,1879.0,2016.0,2153.0,2290.0,2456.8,2623.6,2790.4,2957.2,3124.0,United Kingdom,11105.0
700,Lithuania,0.0,24.6,49.2,73.80000000000001,98.4,123.0,147.4,171.8,196.2,220.6,245.0,266.0,287.0,308.0,329.0,350.0,410.2,470.4,530.6,590.8,651.0,708.2,765.4,822.6,879.8,937.0,1005.2,1073.4,1141.6,1209.8,1278.0,United Kingdom,3584.0
701,Macedonia,0.0,8.8,17.6,26.400000000000002,35.2,44.0,53.2,62.4,71.6,80.8,90.0,98.0,106.0,114.0,122.0,130.0,185.0,240.0,295.0,350.0,405.0,440.8,476.6,512.4,548.2,584.0,626.8,669.6,712.4,755.2,798.0,United Kingdom,2051.0
702,Malawi,694.0,769.4,844.8,920.2,995.6,1071.0,1149.4,1227.8,1306.2,1384.6,1463.0,1542.6,1622.2,1701.8,1781.4,1861.0,1843.4,1825.8,1808.2,1790.6,1773.0,1923.8,2074.6,2225.4,2376.2,2527.0,2711.4,2895.8,3080.2,3264.6,3449.0,United Kingdom,12838.0
703,Malaysia,7467.0,7704.8,7942.6,8180.4,8418.2,8656.0,9006.0,9356.0,9706.0,10056.0,10406.0,9247.0,8088.0,6929.0,5770.0,4611.0,6436.4,8261.8,10087.2,11912.6,13738.0,15064.2,16390.4,17716.6,19042.8,20369.0,21862.8,23356.6,24850.4,26344.2,27838.0,United Kingdom,93085.0
704,Malta,3423.0,3574.4,3725.8,3877.2,4028.6,4180.0,4345.2,4510.4,4675.6,4840.8,5006.0,5224.0,5442.0,5660.0,5878.0,6096.0,5698.6,5301.2,4903.8,4506.4,4109.0,4451.0,4793.0,5135.0,5477.0,5819.0,6242.6,6666.2,7089.8,7513.4,7937.0,United Kingdom,36570.0
705,Mauritius,3264.0,3345.4,3426.8,3508.2,3589.6,3671.0,3780.0,3889.0,3998.0,4107.0,4216.0,4135.6,4055.2,3974.8,3894.4,3814.0,4018.4,4222.8,4427.2,4631.6,4836.0,5269.6,5703.2,6136.8,6570.4,7004.0,7515.4,8026.8,8538.2,9049.6,9561.0,United Kingdom,36366.0
706,Mexico,0.0,46.4,92.8,139.2,185.6,232.0,283.0,334.0,385.0,436.0,487.0,441.6,396.2,350.8,305.4,260.0,502.2,744.4,986.5999999999999,1228.8,1471.0,1621.4,1771.8,1922.2,2072.6,2223.0,2386.6,2550.2,2713.8,2877.4,3041.0,United Kingdom,7714.0
707,Morocco,606.0,674.6,743.2,811.8,880.4,949.0,1016.8,1084.6,1152.4,1220.2,1288.0,1414.4,1540.8,1667.2,1793.6,1920.0,1875.0,1830.0,1785.0,1740.0,1695.0,1811.8,1928.6,2045.4,2162.2,2279.0,2443.2,2607.4,2771.6,2935.8,3100.0,United Kingdom,11837.0
708,Mozambique,0.0,26.8,53.6,80.4,107.2,134.0,161.2,188.4,215.6,242.8,270.0,306.0,342.0,378.0,414.0,450.0,442.6,435.2,427.8,420.4,413.0,441.6,470.2,498.8,527.4,556.0,596.0,636.0,676.0,716.0,756.0,United Kingdom,2579.0
709,Myanmar,2048.0,2015.8,1983.6,1951.4,1919.2,1887.0,1866.2,1845.4,1824.6,1803.8,1783.0,1740.4,1697.8,1655.2,1612.6,1570.0,1595.4,1620.8,1646.2,1671.6,1697.0,1846.0,1995.0,2144.0,2293.0,2442.0,2620.0,2798.0,2976.0,3154.0,3332.0,United Kingdom,14759.0
710,Nepal,0.0,42.8,85.6,128.39999999999998,171.2,214.0,256.2,298.4,340.6,382.8,425.0,448.4,471.8,495.2,518.6,542.0,569.0,596.0,623.0,650.0,677.0,719.0,761.0,803.0,845.0,887.0,950.8,1014.6,1078.4,1142.2,1206.0,United Kingdom,3951.0
711,Netherlands,4625.0,4594.8,4564.6,4534.4,4504.2,4474.0,4478.4,4482.8,4487.2,4491.6,4496.0,4367.0,4238.0,4109.0,3980.0,3851.0,4781.6,5712.2,6642.8,7573.4,8504.0,9289.8,10075.6,10861.4,11647.2,12433.0,13343.0,14253.0,15163.0,16073.0,16983.0,United Kingdom,55366.0
712,New Zealand,5173.0,5369.8,5566.6,5763.4,5960.2,6157.0,6425.2,6693.4,6961.6,7229.8,7498.0,6931.2,6364.4,5797.6,5230.8,4664.0,7031.0,9398.0,11765.0,14132.0,16499.0,17948.6,19398.2,20847.8,22297.4,23747.0,25480.4,27213.8,28947.2,30680.6,32414.0,United Kingdom,96152.0
713,Nigeria,8466.0,8322.6,8179.2,8035.8,7892.4,7749.0,7710.0,7671.0,7632.0,7593.0,7554.0,7352.2,7150.4,6948.6,6746.8,6545.0,9292.2,12039.4,14786.599999999999,17533.8,20281.0,22217.8,24154.6,26091.4,28028.2,29965.0,32161.4,34357.8,36554.2,38750.6,40947.0,United Kingdom,121507.0
714,Norway,890.0,904.4,918.8,933.2,947.6,962.0,984.8,1007.6,1030.4,1053.2,1076.0,1055.4,1034.8,1014.2,993.6,973.0,1343.6,1714.2,2084.8,2455.4,2826.0,3096.4,3366.8,3637.2,3907.6,4178.0,4484.2,4790.4,5096.6,5402.8,5709.0,United Kingdom,16614.0
715,Occupied Palestinian Territory,0.0,40.4,80.8,121.19999999999999,161.6,202.0,242.4,282.8,323.2,363.6,404.0,381.8,359.6,337.4,315.2,293.0,329.4,365.8,402.2,438.6,475.0,515.6,556.2,596.8,637.4,678.0,727.6,777.2,826.8,876.4,926.0,United Kingdom,2978.0
716,Pakistan,18119.0,19049.0,19979.0,20909.0,21839.0,22769.0,23625.8,24482.6,25339.4,26196.2,27053.0,32421.8,37790.6,43159.4,48528.2,53897.0,47770.4,41643.8,35517.2,29390.6,23264.0,25173.4,27082.8,28992.2,30901.6,32811.0,35198.0,37585.0,39972.0,42359.0,44746.0,United Kingdom,222659.0
717,Peru,0.0,48.8,97.6,146.39999999999998,195.2,244.0,297.6,351.2,404.8,458.4,512.0,488.8,465.6,442.4,419.2,396.0,549.8,703.6,857.4000000000001,1011.2,1165.0,1278.8,1392.6,1506.4,1620.2,1734.0,1861.4,1988.8,2116.2,2243.6,2371.0,United Kingdom,6422.0
718,Philippines,1777.0,1917.8,2058.6,2199.4,2340.2,2481.0,2644.6,2808.2,2971.8,3135.4,3299.0,3654.2,4009.4,4364.6,4719.8,5075.0,6841.6,8608.2,10374.8,12141.4,13908.0,15349.2,16790.4,18231.6,19672.8,21114.0,22668.0,24222.0,25776.0,27330.0,28884.0,United Kingdom,76538.0
719,Poland,27687.0,25949.8,24212.6,22475.4,20738.2,19001.0,17447.2,15893.4,14339.6,12785.8,11232.0,11032.4,10832.8,10633.2,10433.6,10234.0,10107.6,9981.2,9854.8,9728.4,9602.0,10517.8,11433.6,12349.4,13265.2,14181.0,15220.2,16259.4,17298.6,18337.8,19377.0,United Kingdom,111314.0
720,Portugal,872.0,1036.0,1200.0,1364.0,1528.0,1692.0,1851.0,2010.0,2169.0,2328.0,2487.0,2979.6,3472.2,3964.8,4457.4,4950.0,4662.8,4375.6,4088.4,3801.2,3514.0,3793.4,4072.8,4352.2,4631.6,4911.0,5267.6,5624.2,5980.8,6337.4,6694.0,United Kingdom,25120.0
721,Romania,858.0,843.0,828.0,813.0,798.0,783.0,771.4,759.8,748.2,736.6,725.0,690.2,655.4,620.6,585.8,551.0,809.6,1068.2,1326.8000000000002,1585.4,1844.0,2022.8,2201.6,2380.4,2559.2,2738.0,2938.8,3139.6,3340.4,3541.2,3742.0,United Kingdom,11241.0
722,Russia,2288.0,2154.6,2021.2,1887.8,1754.4,1621.0,1487.2,1353.4,1219.6,1085.8,952.0,955.0,958.0,961.0,964.0,967.0,1747.0,2527.0,3307.0,4087.0,4867.0,5377.6,5888.2,6398.8,6909.4,7420.0,7966.8,8513.6,9060.4,9607.2,10154.0,United Kingdom,28269.0
723,Saint Kitts and Nevis,0.0,102.0,204.0,306.0,408.0,510.0,610.0,710.0,810.0,910.0,1010.0,1088.2,1166.4,1244.6,1322.8,1401.0,1283.0,1165.0,1047.0,929.0,811.0,888.8,966.6,1044.4,1122.2,1200.0,1288.0,1376.0,1464.0,1552.0,1640.0,United Kingdom,6572.0
724,Saint Lucia,0.0,122.6,245.2,367.79999999999995,490.4,613.0,733.6,854.2,974.8,1095.4,1216.0,1327.2,1438.4,1549.6,1660.8,1772.0,1579.8,1387.6,1195.4,1003.2,811.0,886.0,961.0,1036.0,1111.0,1186.0,1272.6,1359.2,1445.8,1532.4,1619.0,United Kingdom,7217.0
725,Saint Vincent and the Grenadines,0.0,109.6,219.2,328.79999999999995,438.4,548.0,655.4,762.8,870.2,977.6,1085.0,1167.2,1249.4,1331.6,1413.8,1496.0,1381.4,1266.8,1152.2,1037.6,923.0,1013.0,1103.0,1193.0,1283.0,1373.0,1474.0,1575.0,1676.0,1777.0,1878.0,United Kingdom,7303.0
726,Saudi Arabia,0.0,25.0,50.0,75.0,100.0,125.0,150.8,176.6,202.4,228.2,254.0,246.0,238.0,230.0,222.0,214.0,315.4,416.8,518.2,619.6,721.0,789.0,857.0,925.0,993.0,1061.0,1138.6,1216.2,1293.8,1371.4,1449.0,United Kingdom,3824.0
727,Serbia and Montenegro,0.0,7.4,14.8,22.200000000000003,29.6,37.0,44.6,52.2,59.8,67.4,75.0,337.2,599.4,861.5999999999999,1123.8,1386.0,1497.2,1608.4,1719.6,1830.8,1942.0,2077.8,2213.6,2349.4,2485.2,2621.0,2810.4,2999.8,3189.2,3378.6,3568.0,United Kingdom,9629.0
728,Seychelles,0.0,35.6,71.2,106.80000000000001,142.4,178.0,213.2,248.4,283.6,318.8,354.0,396.2,438.4,480.6,522.8,565.0,529.4,493.8,458.2,422.6,387.0,423.4,459.8,496.2,532.6,569.0,610.8,652.6,694.4,736.2,778.0,United Kingdom,2831.0
729,Sierra Leone,1334.0,1298.6,1263.2,1227.8,1192.4,1157.0,1129.2,1101.4,1073.6,1045.8,1018.0,1103.2,1188.4,1273.6,1358.8,1444.0,1793.2,2142.4,2491.6,2840.8,3190.0,3477.6,3765.2,4052.8,4340.4,4628.0,4966.4,5304.8,5643.2,5981.6,6320.0,United Kingdom,19091.0
730,Singapore,2322.0,2623.2,2924.4,3225.6,3526.8,3828.0,4170.2,4512.4,4854.6,5196.8,5539.0,5455.6,5372.2,5288.8,5205.4,5122.0,5747.8,6373.6,6999.4,7625.2,8251.0,8975.4,9699.8,10424.2,11148.6,11873.0,12739.6,13606.2,14472.8,15339.4,16206.0,United Kingdom,53141.0
731,Slovakia,0.0,33.2,66.4,99.60000000000001,132.8,166.0,203.0,240.0,277.0,314.0,351.0,336.6,322.2,307.8,293.4,279.0,409.0,539.0,669.0,799.0,929.0,1021.2,1113.4,1205.6,1297.8,1390.0,1492.0,1594.0,1696.0,1798.0,1900.0,United Kingdom,5015.0
732,Slovenia,0.0,8.0,16.0,24.0,32.0,40.0,48.4,56.8,65.2,73.6,82.0,91.4,100.8,110.2,119.6,129.0,182.2,235.4,288.6,341.8,395.0,434.2,473.4,512.6,551.8,591.0,634.4,677.8,721.2,764.6,808.0,United Kingdom,2045.0
733,Somalia,0.0,198.2,396.4,594.5999999999999,792.8,991.0,1197.0,1403.0,1609.0,1815.0,2021.0,2408.8,2796.6,3184.4,3572.2,3960.0,3556.6,3153.2,2749.8,2346.4,1943.0,2077.4,2211.8,2346.2,2480.6,2615.0,2804.0,2993.0,3182.0,3371.0,3560.0,United Kingdom,15090.0
734,South Africa,7761.0,7937.4,8113.8,8290.2,8466.6,8643.0,8929.0,9215.0,9501.0,9787.0,10073.0,9702.4,9331.8,8961.2,8590.6,8220.0,12605.4,16990.8,21376.199999999997,25761.6,30147.0,32709.6,35272.2,37834.8,40397.4,42960.0,46090.6,49221.2,52351.8,55482.4,58613.0,United Kingdom,166417.0
735,Spain,3046.0,3248.8,3451.6,3654.4,3857.2,4060.0,4283.4,4506.8,4730.2,4953.6,5177.0,5512.6,5848.2,6183.8,6519.4,6855.0,7917.4,8979.8,10042.2,11104.6,12167.0,13339.2,14511.4,15683.6,16855.8,18028.0,19350.2,20672.4,21994.6,23316.8,24639.0,United Kingdom,73972.0
736,Sri Lanka,4274.0,4468.0,4662.0,4856.0,5050.0,5244.0,5473.0,5702.0,5931.0,6160.0,6389.0,6480.4,6571.8,6663.2,6754.6,6846.0,7850.6,8855.2,9859.8,10864.4,11869.0,12734.2,13599.4,14464.6,15329.8,16195.0,17366.6,18538.2,19709.8,20881.4,22053.0,United Kingdom,72870.0
737,Sudan,0.0,42.4,84.8,127.19999999999999,169.6,212.0,254.2,296.4,338.6,380.8,423.0,464.4,505.8,547.2,588.6,630.0,879.6,1129.2,1378.8,1628.4,1878.0,2042.4,2206.8,2371.2,2535.6,2700.0,2897.2,3094.4,3291.6,3488.8,3686.0,United Kingdom,9529.0
738,Sweden,1036.0,1094.4,1152.8,1211.2,1269.6,1328.0,1400.0,1472.0,1544.0,1616.0,1688.0,1624.8,1561.6,1498.4,1435.2,1372.0,2215.4,3058.8,3902.2,4745.6,5589.0,6141.4,6693.8,7246.2,7798.6,8351.0,8964.2,9577.4,10190.6,10803.8,11417.0,United Kingdom,30781.0
739,Switzerland,1931.0,1900.8,1870.6,1840.4,1810.2,1780.0,1768.8,1757.6,1746.4,1735.2,1724.0,1705.0,1686.0,1667.0,1648.0,1629.0,1954.8,2280.6,2606.4,2932.2,3258.0,3571.4,3884.8,4198.2,4511.6,4825.0,5178.6,5532.2,5885.8,6239.4,6593.0,United Kingdom,21740.0
740,Syria,0.0,34.8,69.6,104.39999999999999,139.2,174.0,209.8,245.6,281.4,317.2,353.0,344.2,335.4,326.6,317.8,309.0,397.8,486.6,575.4,664.2,753.0,818.2,883.4,948.6,1013.8,1079.0,1157.6,1236.2,1314.8,1393.4,1472.0,United Kingdom,4140.0
741,Taiwan,0.0,42.2,84.4,126.60000000000001,168.8,211.0,258.2,305.4,352.6,399.8,447.0,395.4,343.8,292.2,240.6,189.0,555.8,922.6,1289.4,1656.2,2023.0,2237.6,2452.2,2666.8,2881.4,3096.0,3324.2,3552.4,3780.6,4008.8,4237.0,United Kingdom,10203.0
742,Tanzania,3589.0,3717.8,3846.6,3975.4,4104.2,4233.0,4380.0,4527.0,4674.0,4821.0,4968.0,5058.6,5149.2,5239.8,5330.4,5421.0,5490.2,5559.4,5628.6,5697.8,5767.0,6242.6,6718.2,7193.8,7669.4,8145.0,8737.6,9330.2,9922.8,10515.4,11108.0,United Kingdom,43231.0
743,Thailand,0.0,94.0,188.0,282.0,376.0,470.0,572.4,674.8,777.2,879.6,982.0,1165.4,1348.8,1532.2,1715.6,1899.0,2041.0,2183.0,2325.0,2467.0,2609.0,2869.4,3129.8,3390.2,3650.6,3911.0,4198.2,4485.4,4772.6,5059.8,5347.0,United Kingdom,15218.0
744,Trinidad and Tobago,3413.0,3565.4,3717.8,3870.2,4022.6,4175.0,4376.0,4577.0,4778.0,4979.0,5180.0,4676.6,4173.2,3669.8,3166.4,2663.0,3471.2,4279.4,5087.6,5895.8,6704.0,7374.8,8045.6,8716.4,9387.2,10058.0,10797.0,11536.0,12275.0,13014.0,13753.0,United Kingdom,45946.0
745,Tunisia,430.0,434.6,439.2,443.8,448.4,453.0,459.0,465.0,471.0,477.0,483.0,484.0,485.0,486.0,487.0,488.0,473.4,458.8,444.2,429.6,415.0,445.2,475.4,505.6,535.8,566.0,607.0,648.0,689.0,730.0,771.0,United Kingdom,3606.0
746,Turkey,1142.0,1372.4,1602.8,1833.2,2063.6,2294.0,2525.0,2756.0,2987.0,3218.0,3449.0,3950.6,4452.2,4953.8,5455.4,5957.0,5801.0,5645.0,5489.0,5333.0,5177.0,5614.0,6051.0,6488.0,6925.0,7362.0,7898.2,8434.4,8970.6,9506.8,10043.0,United Kingdom,35424.0
747,Uganda,3324.0,3808.2,4292.4,4776.6,5260.8,5745.0,6247.2,6749.4,7251.6,7753.8,8256.0,8422.2,8588.4,8754.6,8920.8,9087.0,9204.2,9321.4,9438.6,9555.8,9673.0,10482.0,11291.0,12100.0,12909.0,13718.0,14716.8,15715.6,16714.4,17713.2,18712.0,United Kingdom,68515.0
748,Ukraine,0.0,54.6,109.2,163.8,218.4,273.0,327.8,382.6,437.4,492.2,547.0,581.4,615.8,650.2,684.6,719.0,903.6,1088.2,1272.8,1457.4,1642.0,1809.2,1976.4,2143.6,2310.8,2478.0,2660.4,2842.8,3025.2,3207.6,3390.0,United Kingdom,9049.0
749,United States,17175.0,18038.2,18901.4,19764.6,20627.8,21491.0,22568.0,23645.0,24722.0,25799.0,26876.0,23621.8,20367.6,17113.4,13859.2,10605.0,16644.0,22683.0,28722.0,34761.0,40800.0,44674.2,48548.4,52422.6,56296.8,60171.0,64580.2,68989.4,73398.6,77807.8,82217.0,United Kingdom,259335.0
750,Venezuela,0.0,43.0,86.0,129.0,172.0,215.0,261.4,307.8,354.2,400.6,447.0,418.0,389.0,360.0,331.0,302.0,465.2,628.4,791.5999999999999,954.8,1118.0,1227.0,1336.0,1445.0,1554.0,1663.0,1784.6,1906.2,2027.8,2149.4,2271.0,United Kingdom,6016.0
751,Vietnam,695.0,808.0,921.0,1034.0,1147.0,1260.0,1362.4,1464.8,1567.2,1669.6,1772.0,2228.2,2684.4,3140.6,3596.8,4053.0,3632.0,3211.0,2790.0,2369.0,1948.0,2128.8,2309.6,2490.4,2671.2,2852.0,3060.6,3269.2,3477.8,3686.4,3895.0,United Kingdom,16475.0
752,Yemen,0.0,56.2,112.4,168.60000000000002,224.8,281.0,337.4,393.8,450.2,506.6,563.0,693.4,823.8,954.2,1084.6,1215.0,1224.4,1233.8,1243.2,1252.6,1262.0,1359.6,1457.2,1554.8,1652.4,1750.0,1877.0,2004.0,2131.0,2258.0,2385.0,United Kingdom,7456.0
753,Zambia,1273.0,1331.2,1389.4,1447.6,1505.8,1564.0,1648.6,1733.2,1817.8,1902.4,1987.0,1937.2,1887.4,1837.6,1787.8,1738.0,2449.8,3161.6,3873.3999999999996,4585.2,5297.0,5775.2,6253.4,6731.6,7209.8,7688.0,8249.8,8811.6,9373.4,9935.2,10497.0,United Kingdom,30044.0
754,Zimbabwe,953.0,1225.8,1498.6,1771.4,2044.2,2317.0,2626.2,2935.4,3244.6,3553.8,3863.0,3812.8,3762.6,3712.4,3662.2,3612.0,4908.4,6204.8,7501.200000000001,8797.6,10094.0,10975.4,11856.8,12738.2,13619.6,14501.0,15559.2,16617.4,17675.6,18733.8,19792.0,United Kingdom,55132.0
755,Albania,178.0,379.4,580.8,782.2,983.6,1185.0,1133.8,1082.6,1031.4,980.2,929.0,3830.6,6732.2,9633.8,12535.4,15437.0,23701.6,31966.2,40230.8,48495.4,56760.0,61470.8,66181.6,70892.4,75603.2,80314.0,86686.6,93059.2,99431.8,105804.4,112177.0,Greece,266980.0
756,Armenia,35.0,63.4,91.8,120.19999999999999,148.6,177.0,169.2,161.4,153.6,145.8,138.0,225.6,313.2,400.79999999999995,488.4,576.0,1049.8,1523.6,1997.4,2471.2,2945.0,3185.0,3425.0,3665.0,3905.0,4145.0,4438.4,4731.8,5025.2,5318.6,5612.0,Greece,13628.0
757,Australia,175.0,237.4,299.8,362.2,424.6,487.0,451.0,415.0,379.0,343.0,307.0,413.0,519.0,625.0,731.0,837.0,1925.6,3014.2,4102.799999999999,5191.4,6280.0,7069.6,7859.2,8648.8,9438.4,10228.0,10914.6,11601.2,12287.8,12974.4,13661.0,Greece,31975.0
758,Austria,85.0,103.2,121.4,139.6,157.8,176.0,160.0,144.0,128.0,112.0,96.0,92.8,89.6,86.4,83.2,80.0,210.0,340.0,470.0,600.0,730.0,855.0,980.0,1105.0,1230.0,1355.0,1432.6,1510.2,1587.8,1665.4,1743.0,Greece,4265.0
759,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,119.2,178.8,238.4,298.0,372.4,446.8,521.2,595.6,670.0,708.8,747.6,786.4,825.2,864.0,940.6,1017.2,1093.8,1170.4,1247.0,Greece,3079.0
760,Belgium,106.0,172.8,239.6,306.4,373.2,440.0,418.4,396.8,375.2,353.6,332.0,330.0,328.0,326.0,324.0,322.0,477.6,633.2,788.8,944.4,1100.0,1242.2,1384.4,1526.6,1668.8,1811.0,1930.8,2050.6,2170.4,2290.2,2410.0,Greece,6521.0
761,Brazil,44.0,52.6,61.2,69.8,78.4,87.0,78.4,69.8,61.2,52.6,44.0,52.4,60.8,69.2,77.6,86.0,158.8,231.6,304.4,377.2,450.0,519.8,589.6,659.4,729.2,799.0,847.2,895.4,943.6,991.8,1040.0,Greece,2550.0
762,Bulgaria,121.0,155.0,189.0,223.0,257.0,291.0,269.2,247.4,225.6,203.8,182.0,481.2,780.4,1079.6,1378.8,1678.0,2544.4,3410.8,4277.2,5143.6,6010.0,6784.6,7559.2,8333.8,9108.4,9883.0,10539.0,11195.0,11851.0,12507.0,13163.0,Greece,31328.0
763,Canada,158.0,205.8,253.6,301.4,349.2,397.0,366.4,335.8,305.2,274.6,244.0,261.0,278.0,295.0,312.0,329.0,977.2,1625.4,2273.6000000000004,2921.8,3570.0,4111.2,4652.4,5193.6,5734.8,6276.0,6660.0,7044.0,7428.0,7812.0,8196.0,Greece,19170.0
764,"Congo, Dem. Rep. of the",20.0,30.6,41.2,51.8,62.4,73.0,68.4,63.8,59.2,54.6,50.0,47.2,44.4,41.6,38.8,36.0,118.8,201.6,284.4,367.2,450.0,513.0,576.0,639.0,702.0,765.0,813.6,862.2,910.8,959.4,1008.0,Greece,2402.0
765,Cyprus,2091.0,2545.4,2999.8,3454.2,3908.6,4363.0,3944.6,3526.2,3107.8,2689.4,2271.0,1995.0,1719.0,1443.0,1167.0,891.0,1694.8,2498.6,3302.3999999999996,4106.2,4910.0,5742.6,6575.2,7407.8,8240.4,9073.0,9595.2,10117.4,10639.6,11161.8,11684.0,Greece,35283.0
766,Czech Republic,29.0,51.8,74.6,97.4,120.2,143.0,138.2,133.4,128.6,123.8,119.0,152.0,185.0,218.0,251.0,284.0,734.2,1184.4,1634.6,2084.8,2535.0,2502.0,2469.0,2436.0,2403.0,2370.0,2559.0,2748.0,2937.0,3126.0,3315.0,Greece,8795.0
767,Egypt,1266.0,1755.0,2244.0,2733.0,3222.0,3711.0,3444.2,3177.4,2910.6,2643.8,2377.0,2292.6,2208.2,2123.8,2039.4,1955.0,3546.0,5137.0,6728.0,8319.0,9910.0,11019.8,12129.6,13239.4,14349.2,15459.0,16551.8,17644.6,18737.4,19830.2,20923.0,Greece,55601.0
