,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
1074,Iraq,57.0,127.6,198.2,268.79999999999995,339.4,410.0,700.6,991.2,1281.8000000000002,1572.4,1863.0,2656.4,3449.8,4243.2,5036.6,5830.0,6771.4,7712.8,8654.2,9595.6,10537.0,11665.4,12793.8,13922.2,15050.6,16179.0,18900.8,21622.6,24344.4,27066.2,29788.0,Sweden,64664.0
1075,Ireland,33.0,38.6,44.2,49.8,55.4,61.0,80.8,100.6,120.4,140.2,160.0,180.6,201.2,221.8,242.4,263.0,293.0,323.0,353.0,383.0,413.0,469.4,525.8,582.2,638.6,695.0,748.6,802.2,855.8,909.4,963.0,Sweden,2588.0
1076,Israel,52.0,59.2,66.4,73.6,80.8,88.0,106.4,124.8,143.2,161.6,180.0,199.0,218.0,237.0,256.0,275.0,292.4,309.8,327.2,344.6,362.0,406.8,451.6,496.4,541.2,586.0,623.6,661.2,698.8,736.4,774.0,Sweden,2317.0
1077,Italy,674.0,694.2,714.4,734.6,754.8,775.0,773.8,772.6,771.4,770.2,769.0,806.8,844.6,882.4,920.2,958.0,1037.8,1117.6,1197.4,1277.2,1357.0,1434.2,1511.4,1588.6,1665.8,1743.0,1902.8,2062.6,2222.4,2382.2,2542.0,Sweden,8818.0
1078,Japan,127.0,135.4,143.8,152.2,160.6,169.0,260.8,352.6,444.4,536.2,628.0,651.2,674.4,697.6,720.8,744.0,793.6,843.2,892.8,942.4,992.0,1057.6,1123.2,1188.8,1254.4,1320.0,1400.4,1480.8,1561.2,1641.6,1722.0,Sweden,5702.0
1079,Kenya,22.0,24.8,27.6,30.4,33.2,36.0,50.4,64.8,79.2,93.6,108.0,129.0,150.0,171.0,192.0,213.0,241.0,269.0,297.0,325.0,353.0,385.8,418.6,451.4,484.2,517.0,577.0,637.0,697.0,757.0,817.0,Sweden,2066.0
1080,Korea,40.0,47.6,55.2,62.8,70.4,78.0,131.2,184.4,237.60000000000002,290.8,344.0,467.6,591.2,714.8,838.4,962.0,1223.4,1484.8,1746.1999999999998,2007.6,2269.0,2456.0,2643.0,2830.0,3017.0,3204.0,3412.4,3620.8,3829.2,4037.6,4246.0,Sweden,11143.0
1081,Latvia,415.0,421.6,428.2,434.8,441.4,448.0,479.8,511.6,543.4,575.2,607.0,638.0,669.0,700.0,731.0,762.0,789.2,816.4,843.6,870.8,898.0,955.6,1013.2,1070.8,1128.4,1186.0,1341.0,1496.0,1651.0,1806.0,1961.0,Sweden,6277.0
1082,Lebanon,113.0,148.8,184.6,220.39999999999998,256.2,292.0,352.6,413.2,473.8,534.4,595.0,808.4,1021.8,1235.2,1448.6,1662.0,1761.2,1860.4,1959.6,2058.8,2158.0,2327.6,2497.2,2666.8,2836.4,3006.0,3285.6,3565.2,3844.8,4124.4,4404.0,Sweden,12230.0
1083,Lithuania,48.0,49.4,50.8,52.2,53.6,55.0,60.0,65.0,70.0,75.0,80.0,100.8,121.6,142.4,163.2,184.0,222.2,260.4,298.6,336.8,375.0,488.2,601.4,714.6,827.8,941.0,1206.6,1472.2,1737.8000000000002,2003.4,2269.0,Sweden,3952.0
1084,Macedonia,59.0,62.0,65.0,68.0,71.0,74.0,66.0,58.0,50.0,42.0,34.0,56.4,78.8,101.19999999999999,123.6,146.0,190.0,234.0,278.0,322.0,366.0,416.0,466.0,516.0,566.0,616.0,694.0,772.0,850.0,928.0,1006.0,Sweden,2301.0
1085,Mexico,21.0,25.6,30.2,34.8,39.4,44.0,72.4,100.8,129.2,157.6,186.0,204.8,223.6,242.4,261.2,280.0,316.8,353.6,390.4,427.2,464.0,536.4,608.8,681.2,753.6,826.0,910.6,995.2,1079.8,1164.4,1249.0,Sweden,3070.0
1086,Morocco,163.0,178.2,193.4,208.6,223.8,239.0,243.0,247.0,251.0,255.0,259.0,336.8,414.6,492.4,570.2,648.0,692.2,736.4,780.6,824.8,869.0,948.4,1027.8,1107.2,1186.6,1266.0,1406.6,1547.2,1687.8,1828.4,1969.0,Sweden,5413.0
1087,Netherlands,326.0,345.0,364.0,383.0,402.0,421.0,530.6,640.2,749.8,859.4,969.0,1002.4,1035.8,1069.2,1102.6,1136.0,1235.6,1335.2,1434.8,1534.4,1634.0,1785.8,1937.6,2089.4,2241.2,2393.0,2642.2,2891.4,3140.6,3389.8,3639.0,Sweden,10518.0
1088,Nigeria,18.0,19.4,20.8,22.2,23.6,25.0,37.8,50.6,63.400000000000006,76.2,89.0,108.4,127.8,147.2,166.6,186.0,207.0,228.0,249.0,270.0,291.0,364.8,438.6,512.4,586.2,660.0,824.8,989.6,1154.4,1319.2,1484.0,Sweden,2753.0
1089,Norway,4461.0,4658.4,4855.8,5053.2,5250.6,5448.0,5406.8,5365.6,5324.4,5283.2,5242.0,5312.2,5382.4,5452.6,5522.8,5593.0,5817.8,6042.6,6267.4,6492.2,6717.0,7097.0,7477.0,7857.0,8237.0,8617.0,8876.0,9135.0,9394.0,9653.0,9912.0,Sweden,45990.0
1090,Occupied Palestinian Territory,40.0,42.6,45.2,47.8,50.4,53.0,66.6,80.2,93.8,107.4,121.0,139.4,157.8,176.2,194.6,213.0,220.4,227.8,235.2,242.6,250.0,301.8,353.6,405.4,457.2,509.0,581.2,653.4,725.6,797.8,870.0,Sweden,2056.0
1091,Pakistan,95.0,108.2,121.4,134.6,147.8,161.0,203.8,246.6,289.4,332.2,375.0,406.8,438.6,470.4,502.2,534.0,581.4,628.8,676.2,723.6,771.0,895.4,1019.8,1144.2,1268.6,1393.0,2034.0,2675.0,3316.0,3957.0,4598.0,Sweden,7927.0
1092,Peru,38.0,46.2,54.4,62.599999999999994,70.8,79.0,122.6,166.2,209.8,253.4,297.0,430.2,563.4,696.5999999999999,829.8,963.0,1065.0,1167.0,1269.0,1371.0,1473.0,1604.8,1736.6,1868.4,2000.2,2132.0,2289.0,2446.0,2603.0,2760.0,2917.0,Sweden,7899.0
1093,Philippines,39.0,53.8,68.6,83.4,98.2,113.0,175.6,238.2,300.8,363.4,426.0,522.4,618.8,715.2,811.6,908.0,1012.2,1116.4,1220.6,1324.8,1429.0,1590.6,1752.2,1913.8,2075.4,2237.0,2477.0,2717.0,2957.0,3197.0,3437.0,Sweden,8589.0
1094,Poland,1992.0,2270.8,2549.6,2828.4,3107.2,3386.0,4307.8,5229.6,6151.4,7073.2,7995.0,8366.2,8737.4,9108.6,9479.8,9851.0,10133.4,10415.8,10698.2,10980.6,11263.0,11904.6,12546.2,13187.8,13829.4,14471.0,15891.6,17312.2,18732.8,20153.4,21574.0,Sweden,70532.0
1095,Portugal,204.0,218.2,232.4,246.6,260.8,275.0,281.0,287.0,293.0,299.0,305.0,316.2,327.4,338.6,349.8,361.0,374.0,387.0,400.0,413.0,426.0,451.8,477.6,503.4,529.2,555.0,608.0,661.0,714.0,767.0,820.0,Sweden,2946.0
1096,Romania,212.0,246.8,281.6,316.4,351.2,386.0,658.0,930.0,1202.0,1474.0,1746.0,1918.2,2090.4,2262.6,2434.8,2607.0,2755.6,2904.2,3052.8,3201.4,3350.0,3563.0,3776.0,3989.0,4202.0,4415.0,4886.4,5357.8,5829.2,6300.6,6772.0,Sweden,19488.0
1097,Russia,71.0,74.0,77.0,80.0,83.0,86.0,135.8,185.6,235.39999999999998,285.2,335.0,554.8,774.6,994.4000000000001,1214.2,1434.0,1783.6,2133.2,2482.8,2832.4,3182.0,3669.8,4157.6,4645.4,5133.2,5621.0,6164.6,6708.2,7251.8,7795.4,8339.0,Sweden,19068.0
1098,Serbia and Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,158.4,237.60000000000002,316.8,396.0,731.0,1066.0,1401.0,1736.0,2071.0,Sweden,2467.0
1099,Slovakia,335.0,352.6,370.2,387.8,405.4,423.0,504.8,586.6,668.4,750.2,832.0,848.0,864.0,880.0,896.0,912.0,917.2,922.4,927.6,932.8,938.0,952.4,966.8,981.2,995.6,1010.0,1051.4,1092.8,1134.2,1175.6,1217.0,Sweden,5667.0
1100,Somalia,8.0,11.8,15.6,19.4,23.2,27.0,45.2,63.4,81.6,99.8,118.0,255.0,392.0,529.0,666.0,803.0,863.0,923.0,983.0,1043.0,1103.0,1157.8,1212.6,1267.4,1322.2,1377.0,1581.6,1786.2,1990.8,2195.4,2400.0,Sweden,5836.0
1101,South Africa,64.0,68.4,72.8,77.2,81.6,86.0,118.4,150.8,183.2,215.6,248.0,256.2,264.4,272.6,280.8,289.0,312.4,335.8,359.2,382.6,406.0,445.6,485.2,524.8,564.4,604.0,643.0,682.0,721.0,760.0,799.0,Sweden,2496.0
1102,Spain,451.0,475.2,499.4,523.6,547.8,572.0,589.8,607.6,625.4,643.2,661.0,706.4,751.8,797.2,842.6,888.0,957.0,1026.0,1095.0,1164.0,1233.0,1346.2,1459.4,1572.6,1685.8,1799.0,1939.6,2080.2,2220.8,2361.4,2502.0,Sweden,8106.0
1103,Sri Lanka,36.0,45.0,54.0,63.0,72.0,81.0,93.0,105.0,117.0,129.0,141.0,168.8,196.6,224.4,252.2,280.0,317.0,354.0,391.0,428.0,465.0,580.2,695.4,810.6,925.8,1041.0,1209.8,1378.6,1547.4,1716.2,1885.0,Sweden,3929.0
1104,Sweden,279742.0,297511.2,315280.4,333049.6,350818.8,368588.0,294870.4,221152.8,147435.19999999998,73717.59999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,648330.0
1105,Switzerland,169.0,176.8,184.6,192.4,200.2,208.0,251.0,294.0,337.0,380.0,423.0,443.8,464.6,485.4,506.2,527.0,559.6,592.2,624.8,657.4,690.0,721.2,752.4,783.6,814.8,846.0,895.6,945.2,994.8,1044.4,1094.0,Sweden,3957.0
1106,Syria,111.0,141.6,172.2,202.8,233.4,264.0,302.8,341.6,380.4,419.2,458.0,591.4,724.8,858.2,991.6,1125.0,1276.0,1427.0,1578.0,1729.0,1880.0,2071.8,2263.6,2455.4,2647.2,2839.0,3107.2,3375.4,3643.6,3911.8,4180.0,Sweden,10857.0
1107,Thailand,69.0,92.4,115.8,139.2,162.6,186.0,188.4,190.8,193.2,195.6,198.0,266.2,334.4,402.6,470.8,539.0,631.0,723.0,815.0,907.0,999.0,1320.0,1641.0,1962.0,2283.0,2604.0,3158.4,3712.8,4267.2,4821.6,5376.0,Sweden,9971.0
1108,Tunisia,102.0,113.6,125.2,136.8,148.4,160.0,169.6,179.2,188.8,198.4,208.0,241.0,274.0,307.0,340.0,373.0,391.2,409.4,427.6,445.8,464.0,496.6,529.2,561.8,594.4,627.0,694.8,762.6,830.4,898.2,966.0,Sweden,2900.0
1109,Turkey,947.0,1103.0,1259.0,1415.0,1571.0,1727.0,1641.2,1555.4,1469.6,1383.8,1298.0,1414.8,1531.6,1648.4,1765.2,1882.0,2022.0,2162.0,2302.0,2442.0,2582.0,2843.2,3104.4,3365.6,3626.8,3888.0,4295.8,4703.6,5111.4,5519.2,5927.0,Sweden,18251.0
1110,Uganda,48.0,57.4,66.8,76.2,85.6,95.0,125.8,156.6,187.4,218.2,249.0,295.0,341.0,387.0,433.0,479.0,498.6,518.2,537.8,557.4,577.0,608.0,639.0,670.0,701.0,732.0,793.0,854.0,915.0,976.0,1037.0,Sweden,3217.0
1111,Ukraine,9.0,9.6,10.2,10.8,11.4,12.0,25.6,39.2,52.8,66.4,80.0,132.2,184.4,236.60000000000002,288.8,341.0,420.2,499.4,578.6,657.8,737.0,880.8,1024.6,1168.4,1312.2,1456.0,1679.8,1903.6,2127.4,2351.2,2575.0,Sweden,5210.0
1112,United Kingdom,746.0,811.2,876.4,941.6,1006.8,1072.0,1414.0,1756.0,2098.0,2440.0,2782.0,2969.2,3156.4,3343.6,3530.8,3718.0,3980.8,4243.6,4506.4,4769.2,5032.0,5400.8,5769.6,6138.4,6507.2,6876.0,7258.2,7640.4,8022.6,8404.8,8787.0,Sweden,29013.0
1113,United States,1169.0,1217.8,1266.6,1315.4,1364.2,1413.0,1834.8,2256.6,2678.4,3100.2,3522.0,3708.8,3895.6,4082.4,4269.2,4456.0,4646.6,4837.2,5027.8,5218.4,5409.0,5618.4,5827.8,6037.2,6246.6,6456.0,6777.0,7098.0,7419.0,7740.0,8061.0,Sweden,30486.0
1114,Uruguay,186.0,203.6,221.2,238.8,256.4,274.0,316.0,358.0,400.0,442.0,484.0,499.4,514.8,530.2,545.6,561.0,580.4,599.8,619.2,638.6,658.0,688.0,718.0,748.0,778.0,808.0,821.8,835.6,849.4,863.2,877.0,Sweden,3848.0
1115,Vietnam,78.0,113.6,149.2,184.8,220.4,256.0,233.8,211.6,189.4,167.2,145.0,196.8,248.6,300.4,352.2,404.0,464.6,525.2,585.8,646.4,707.0,810.0,913.0,1016.0,1119.0,1222.0,1351.8,1481.6,1611.4,1741.2,1871.0,Sweden,4683.0
1116,Afghanistan,1392.0,2021.2,2650.4,3279.6000000000004,3908.8,4538.0,5267.4,5996.8,6726.2,7455.6,8185.0,8538.2,8891.4,9244.6,9597.8,9951.0,10704.6,11458.2,12211.8,12965.4,13719.0,15417.6,17116.2,18814.8,20513.4,22212.0,22769.2,23326.4,23883.6,24440.8,24998.0,United States,84995.0
1117,Albania,816.0,858.6,901.2,943.8,986.4,1029.0,997.0,965.0,933.0,901.0,869.0,1397.8,1926.6,2455.3999999999996,2984.2,3513.0,4338.4,5163.8,5989.2,6814.6,7640.0,9302.6,10965.2,12627.8,14290.4,15953.0,17848.4,19743.8,21639.2,23534.6,25430.0,United States,55250.0
1118,Algeria,1920.0,2081.0,2242.0,2403.0,2564.0,2725.0,2742.2,2759.4,2776.6,2793.8,2811.0,2985.4,3159.8,3334.2,3508.6,3683.0,4026.2,4369.4,4712.6,5055.8,5399.0,5802.6,6206.2,6609.8,7013.4,7417.0,7858.2,8299.4,8740.6,9181.8,9623.0,United States,33578.0
1119,Angola,160.0,227.2,294.4,361.6,428.8,496.0,576.4,656.8,737.2,817.6,898.0,818.6,739.2,659.8,580.4,501.0,526.6,552.2,577.8,603.4,629.0,686.2,743.4,800.6,857.8,915.0,941.6,968.2,994.8,1021.4,1048.0,United States,4647.0
1120,Antigua and Barbuda,688.0,894.6,1101.2,1307.8,1514.4,1721.0,1954.8,2188.6,2422.4,2656.2,2890.0,3082.6,3275.2,3467.8,3660.4,3853.0,4191.8,4530.6,4869.4,5208.2,5547.0,5576.2,5605.4,5634.6,5663.8,5693.0,6238.2,6783.4,7328.6,7873.8,8419.0,United States,28811.0
1121,Argentina,20464.0,23039.6,25615.2,28190.8,30766.4,33342.0,34916.2,36490.4,38064.6,39638.8,41213.0,41399.0,41585.0,41771.0,41957.0,42143.0,43293.6,44444.2,45594.8,46745.4,47896.0,54204.0,60512.0,66820.0,73128.0,79436.0,79936.2,80436.4,80936.6,81436.8,81937.0,United States,346431.0
1122,Armenia,6302.0,6649.6,6997.2,7344.8,7692.4,8040.0,8319.6,8599.2,8878.8,9158.4,9438.0,10515.0,11592.0,12669.0,13746.0,14823.0,17222.2,19621.4,22020.6,24419.8,26819.0,30292.0,33765.0,37238.0,40711.0,44184.0,46770.6,49357.2,51943.8,54530.4,57117.0,United States,166723.0
1123,Australia,13344.0,14526.2,15708.4,16890.6,18072.8,19255.0,19622.2,19989.4,20356.6,20723.8,21091.0,21674.8,22258.6,22842.4,23426.2,24010.0,25283.0,26556.0,27829.0,29102.0,30375.0,32261.2,34147.4,36033.6,37919.8,39806.0,40919.6,42033.2,43146.8,44260.4,45374.0,United States,193255.0
1124,Austria,36048.0,37556.0,39064.0,40572.0,42080.0,43588.0,42030.2,40472.4,38914.6,37356.8,35799.0,34938.6,34078.2,33217.8,32357.4,31497.0,30881.0,30265.0,29649.0,29033.0,28417.0,28968.8,29520.6,30072.4,30624.2,31176.0,30379.8,29583.6,28787.4,27991.2,27195.0,United States,233720.0
1125,Azerbaijan,4933.0,4929.8,4926.6,4923.4,4920.2,4917.0,4753.6,4590.2,4426.8,4263.4,4100.0,4226.4,4352.8,4479.2,4605.6,4732.0,5497.4,6262.8,7028.2,7793.6,8559.0,9182.4,9805.8,10429.2,11052.6,11676.0,12277.8,12879.6,13481.4,14083.2,14685.0,United States,53602.0
1126,"Bahamas, The",2128.0,2444.0,2760.0,3076.0,3392.0,3708.0,3953.0,4198.0,4443.0,4688.0,4933.0,5116.2,5299.4,5482.6,5665.8,5849.0,6210.0,6571.0,6932.0,7293.0,7654.0,8230.4,8806.8,9383.2,9959.6,10536.0,10950.6,11365.2,11779.8,12194.4,12609.0,United States,47417.0
1127,Bahrain,112.0,146.6,181.2,215.8,250.4,285.0,322.8,360.6,398.4,436.2,474.0,431.8,389.6,347.4,305.2,263.0,276.6,290.2,303.8,317.4,331.0,361.2,391.4,421.6,451.8,482.0,495.6,509.2,522.8,536.4,550.0,United States,2497.0
1128,Bangladesh,2944.0,3696.8,4449.6,5202.4,5955.2,6708.0,7431.0,8154.0,8877.0,9600.0,10323.0,11955.8,13588.6,15221.4,16854.2,18487.0,21267.4,24047.8,26828.2,29608.6,32389.0,37282.2,42175.4,47068.6,51961.8,56855.0,59595.8,62336.6,65077.4,67818.2,70559.0,United States,198265.0
1129,Barbados,4048.0,4860.2,5672.4,6484.6,7296.8,8109.0,8892.8,9676.6,10460.4,11244.2,12028.0,12112.2,12196.4,12280.6,12364.8,12449.0,12778.2,13107.4,13436.6,13765.8,14095.0,15367.6,16640.2,17912.8,19185.4,20458.0,20919.4,21380.8,21842.2,22303.6,22765.0,United States,93952.0
1130,Belarus,4042.0,4406.0,4770.0,5134.0,5498.0,5862.0,6049.4,6236.8,6424.2,6611.6,6799.0,8036.2,9273.4,10510.6,11747.8,12985.0,15088.2,17191.4,19294.6,21397.8,23501.0,26679.8,29858.6,33037.4,36216.2,39395.0,40722.0,42049.0,43376.0,44703.0,46030.0,United States,138614.0
1131,Belgium,11744.0,12525.8,13307.6,14089.4,14871.2,15653.0,15577.8,15502.6,15427.4,15352.2,15277.0,15255.2,15233.4,15211.6,15189.8,15168.0,15432.0,15696.0,15960.0,16224.0,16488.0,17363.2,18238.4,19113.6,19988.8,20864.0,20375.2,19886.4,19397.6,18908.8,18420.0,United States,113614.0
1132,Belize,2544.0,3123.8,3703.6,4283.4,4863.2,5443.0,6027.6,6612.2,7196.8,7781.4,8366.0,8527.4,8688.8,8850.2,9011.6,9173.0,9571.2,9969.4,10367.6,10765.8,11164.0,12336.4,13508.8,14681.2,15853.6,17026.0,17385.6,17745.2,18104.8,18464.4,18824.0,United States,72540.0
1133,Bolivia,5488.0,6345.4,7202.8,8060.2,8917.6,9775.0,10432.4,11089.8,11747.2,12404.6,13062.0,13246.8,13431.6,13616.4,13801.2,13986.0,14538.8,15091.6,15644.4,16197.2,16750.0,20001.6,23253.2,26504.8,29756.4,33008.0,33307.2,33606.4,33905.6,34204.8,34504.0,United States,126573.0
1134,Bosnia and Herzegovina,9931.0,10763.0,11595.0,12427.0,13259.0,14091.0,14222.4,14353.8,14485.2,14616.6,14748.0,15227.2,15706.4,16185.6,16664.8,17144.0,18203.2,19262.4,20321.6,21380.8,22440.0,25988.6,29537.2,33085.8,36634.4,40183.0,41700.4,43217.8,44735.2,46252.6,47770.0,United States,166307.0
1135,Brazil,12032.0,14196.0,16360.0,18524.0,20688.0,22852.0,24785.6,26719.2,28652.8,30586.4,32520.0,34955.4,37390.8,39826.2,42261.6,44697.0,48958.4,53219.8,57481.2,61742.6,66004.0,75806.2,85608.4,95410.6,105212.8,115015.0,120764.8,126514.6,132264.4,138014.2,143764.0,United States,436884.0
1136,Bulgaria,2944.0,3209.8,3475.6,3741.4,4007.2,4273.0,4336.6,4400.2,4463.8,4527.4,4591.0,5311.4,6031.8,6752.2,7472.6,8193.0,9385.6,10578.2,11770.8,12963.4,14156.0,17493.8,20831.6,24169.4,27507.2,30845.0,31069.8,31294.6,31519.4,31744.2,31969.0,United States,96971.0
1137,Cambodia,2016.0,3236.2,4456.4,5676.6,6896.8,8117.0,9632.4,11147.8,12663.2,14178.6,15694.0,16156.6,16619.2,17081.8,17544.4,18007.0,19093.8,20180.6,21267.4,22354.2,23441.0,26419.2,29397.4,32375.6,35353.8,38332.0,38764.2,39196.4,39628.6,40060.8,40493.0,United States,146100.0
1138,Cameroon,544.0,714.0,884.0,1054.0,1224.0,1394.0,1574.4,1754.8,1935.2,2115.6,2296.0,2611.0,2926.0,3241.0,3556.0,3871.0,4409.2,4947.4,5485.6,6023.8,6562.0,7538.6,8515.2,9491.8,10468.4,11445.0,13284.4,15123.8,16963.2,18802.6,20642.0,United States,46754.0
1139,Canada,216416.0,233063.4,249710.8,266358.2,283005.6,299653.0,301944.2,304235.4,306526.6,308817.8,311109.0,313086.4,315063.8,317041.2,319018.6,320996.0,329548.4,338100.8,346653.2,355205.6,363758.0,377996.6,392235.2,406473.8,420712.4,434951.0,437852.0,440753.0,443654.0,446555.0,449456.0,United States,2396339.0
1140,Cape Verde,912.0,1013.2,1114.4,1215.6,1316.8,1418.0,1465.8,1513.6,1561.4,1609.2,1657.0,1726.6,1796.2,1865.8,1935.4,2005.0,2146.8,2288.6,2430.4,2572.2,2714.0,3039.8,3365.6,3691.4,4017.2,4343.0,4891.4,5439.8,5988.2,6536.6,7085.0,United States,20134.0
1141,Chile,11184.0,12698.8,14213.6,15728.4,17243.2,18758.0,19792.2,20826.4,21860.6,22894.8,23929.0,24177.4,24425.8,24674.2,24922.6,25171.0,26020.6,26870.2,27719.8,28569.4,29419.0,31632.2,33845.4,36058.6,38271.8,40485.0,40857.0,41229.0,41601.0,41973.0,42345.0,United States,191291.0
1142,China,100000.0,112619.6,125239.2,137858.8,150478.4,163098.0,170705.8,178313.6,185921.4,193529.2,201137.0,212666.8,224196.6,235726.4,247256.2,258786.0,280543.4,302300.8,324058.2,345815.6,367573.0,409821.0,452069.0,494317.0,536565.0,578813.0,591956.2,605099.4,618242.6,631385.8,644529.0,United States,2313936.0
1143,"China, Hong Kong SAR",20576.0,25406.8,30237.6,35068.4,39899.2,44730.0,49590.8,54451.6,59312.4,64173.2,69034.0,70231.0,71428.0,72625.0,73822.0,75019.0,78241.4,81463.8,84686.2,87908.6,91131.0,97102.6,103074.2,109045.8,115017.4,120989.0,122256.4,123523.8,124791.2,126058.6,127326.0,United States,548805.0
1144,"China, Macao SAR",1264.0,1450.2,1636.4,1822.6,2008.8,2195.0,2334.2,2473.4,2612.6,2751.8,2891.0,2637.8,2384.6,2131.4,1878.2,1625.0,1707.2,1789.4,1871.6,1953.8,2036.0,2222.8,2409.6,2596.4,2783.2,2970.0,3057.8,3145.6,3233.4,3321.2,3409.0,United States,16390.0
1145,Colombia,31504.0,37530.4,43556.8,49583.2,55609.6,61636.0,67136.2,72636.4,78136.6,83636.8,89137.0,92428.0,95719.0,99010.0,102301.0,105592.0,112271.2,118950.4,125629.6,132308.8,138988.0,156306.0,173624.0,190942.0,208260.0,225578.0,233051.8,240525.6,247999.4,255473.2,262947.0,United States,915382.0
1146,"Congo, Dem. Rep. of the",368.0,503.0,638.0,773.0,908.0,1043.0,1194.4,1345.8,1497.2,1648.6,1800.0,1639.0,1478.0,1317.0,1156.0,995.0,1046.6,1098.2,1149.8,1201.4,1253.0,1366.4,1479.8,1593.2,1706.6,1820.0,1871.4,1922.8,1974.2,2025.6,2077.0,United States,9356.0
1147,Costa Rica,6336.0,7246.0,8156.0,9066.0,9976.0,10886.0,11554.2,12222.4,12890.6,13558.8,14227.0,14451.0,14675.0,14899.0,15123.0,15347.0,15968.6,16590.2,17211.8,17833.4,18455.0,20466.0,22477.0,24488.0,26499.0,28510.0,28798.6,29087.2,29375.8,29664.4,29953.0,United States,123714.0
1148,Cote d'Ivoire,272.0,323.6,375.2,426.8,478.4,530.0,568.6,607.2,645.8,684.4,723.0,655.8,588.6,521.4,454.2,387.0,407.8,428.6,449.4,470.2,491.0,534.2,577.4,620.6,663.8,707.0,724.8,742.6,760.4,778.2,796.0,United States,3906.0
1149,Croatia,8376.0,9077.6,9779.2,10480.8,11182.4,11884.0,11997.4,12110.8,12224.2,12337.6,12451.0,12858.8,13266.6,13674.4,14082.2,14490.0,15385.8,16281.6,17177.4,18073.2,18969.0,20642.4,22315.8,23989.2,25662.6,27336.0,28272.6,29209.2,30145.8,31082.4,32019.0,United States,125525.0
1150,Cuba,138336.0,151823.6,165311.2,178798.8,192286.4,205774.0,210928.4,216082.8,221237.2,226391.6,231546.0,229161.2,226776.4,224391.6,222006.8,219622.0,220678.2,221734.4,222790.6,223846.8,224903.0,243001.6,261100.2,279198.8,297297.4,315396.0,322292.4,329188.8,336085.2,342981.6,349878.0,United States,1685455.0
1151,Cyprus,1648.0,1889.2,2130.4,2371.6,2612.8,2854.0,3020.4,3186.8,3353.2,3519.6,3686.0,3714.4,3742.8,3771.2,3799.6,3828.0,3961.6,4095.2,4228.8,4362.4,4496.0,4040.6,3585.2,3129.8,2674.4,2219.0,1775.2,1331.4,887.5999999999999,443.79999999999995,0.0,United States,18731.0
1152,Czech Republic,17246.0,18300.2,19354.4,20408.6,21462.8,22517.0,22211.6,21906.2,21600.8,21295.4,20990.0,20690.4,20390.8,20091.2,19791.6,19492.0,19491.2,19490.4,19489.6,19488.8,19488.0,20565.2,21642.4,22719.6,23796.8,24874.0,24617.8,24361.6,24105.4,23849.2,23593.0,United States,148200.0
1153,Denmark,12080.0,12973.8,13867.6,14761.4,15655.2,16549.0,16606.0,16663.0,16720.0,16777.0,16834.0,16538.8,16243.6,15948.4,15653.2,15358.0,15233.8,15109.6,14985.4,14861.2,14737.0,15791.0,16845.0,17899.0,18953.0,20007.0,19741.0,19475.0,19209.0,18943.0,18677.0,United States,114242.0
1154,Dominica,384.0,628.0,872.0,1116.0,1360.0,1604.0,1923.2,2242.4,2561.6,2880.8,3200.0,3204.4,3208.8,3213.2,3217.6,3222.0,3287.8,3353.6,3419.4,3485.2,3551.0,4670.2,5789.4,6908.6,8027.8,9147.0,9488.4,9829.8,10171.2,10512.6,10854.0,United States,31962.0
1155,Dominican Republic,12560.0,16610.6,20661.2,24711.8,28762.4,32813.0,37448.8,42084.6,46720.4,51356.2,55992.0,59345.2,62698.4,66051.6,69404.8,72758.0,78839.4,84920.8,91002.2,97083.6,103165.0,116267.4,129369.8,142472.2,155574.6,168677.0,177193.8,185710.6,194227.4,202744.2,211261.0,United States,657226.0
1156,Ecuador,15184.0,17721.2,20258.4,22795.6,25332.8,27870.0,29967.6,32065.2,34162.8,36260.4,38358.0,39803.8,41249.6,42695.4,44141.2,45587.0,48532.6,51478.2,54423.8,57369.4,60315.0,68819.8,77324.6,85829.4,94334.2,102839.0,107324.8,111810.6,116296.4,120782.2,125268.0,United States,415421.0
1157,Egypt,21881.0,24478.0,27075.0,29672.0,32269.0,34866.0,36176.6,37487.2,38797.8,40108.4,41419.0,42374.8,43330.6,44286.4,45242.2,46198.0,48692.6,51187.2,53681.8,56176.4,58671.0,62123.0,65575.0,69027.0,72479.0,75931.0,77816.0,79701.0,81586.0,83471.0,85356.0,United States,364322.0
1158,El Salvador,11312.0,14749.6,18187.2,21624.8,25062.4,28500.0,32309.6,36119.2,39928.8,43738.4,47548.0,49067.0,50586.0,52105.0,53624.0,55143.0,58425.2,61707.4,64989.6,68271.8,71554.0,84954.4,98354.8,111755.2,125155.6,138556.0,146210.4,153864.8,161519.2,169173.6,176828.0,United States,529441.0
