"COUNTRY","Country","DLVLEDUC","Level of education","DPROGTYP","Programme orientation","DSRCTYP","Funding source","DTRNSTYP","Type of transactions","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2005","2005","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2006","2006","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2007","2007","EUR","Euro","6","Millions",,,0,"m","Missing value"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2008","2008","EUR","Euro","6","Millions",,,0,"m","Missing value"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2009","2009","EUR","Euro","6","Millions",,,0,"m","Missing value"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2010","2010","EUR","Euro","6","Millions",,,890.5,,
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1997","1997","EUR","Euro","6","Millions",,,0,"m","Missing value"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1998","1998","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1999","1999","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2000","2000","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2001","2001","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2002","2002","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2003","2003","EUR","Euro","6","Millions",,,0,"m","Missing value"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2004","2004","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2005","2005","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2006","2006","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2007","2007","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2008","2008","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2009","2009","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"AUT","Austria","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2010","2010","EUR","Euro","6","Millions",,,0,"a","Not applicable"
"BEL","Belgium","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","1998","1998","EUR","Euro","6","Millions",,,11722.942,,
"BEL","Belgium","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","1999","1999","EUR","Euro","6","Millions",,,12970.808,,
"BEL","Belgium","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2000","2000","EUR","Euro","6","Millions",,,12917.714,,
"BEL","Belgium","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2001","2001","EUR","Euro","6","Millions",,,15530.756,,
