,Country Name,variable,value
645,Kyrgyz Republic,1988,11133.012
646,Latvia,1988,14143.619
647,Lesotho,1988,1474.134
648,Lithuania,1988,22148.68
649,"Macao SAR, China",1988,964.421
650,Madagascar,1988,1290.784
651,Malaysia,1988,42724.217
652,Mali,1988,385.035
653,Malta,1988,2013.183
654,Mauritius,1988,854.411
655,Mexico,1988,307067.246
656,Nepal,1988,993.757
657,Netherlands,1988,146914.688
658,New Zealand,1988,25397.642
659,Niger,1988,990.09
660,Norway,1988,42482.195
661,Oman,1988,10586.629
662,Pakistan,1988,58213.625
663,Panama,1988,2929.933
664,Peru,1988,25107.949
665,Poland,1988,445976.873
666,Portugal,1988,32925.993
667,Saudi Arabia,1988,202554.079
668,Senegal,1988,2742.916
669,Slovak Republic,1988,44183.683
670,Slovenia,1988,12478.801
671,South Africa,1988,343055.184
672,Spain,1988,199033.759
673,Sri Lanka,1988,3490.984
674,St. Lucia,1988,165.015
675,Eswatini,1988,436.373
676,Sweden,1988,57443.555
677,Switzerland,1988,40711.034
678,Thailand,1988,67003.424
679,Togo,1988,792.072
680,Tunisia,1988,12464.133
681,United Kingdom,1988,570464.189
682,Uruguay,1988,4807.437
683,Zambia,1988,3142.619
684,Argentina,1989,117090.977
685,Armenia,1989,5826.863
686,Australia,1989,277771.583
687,Austria,1989,54117.586
688,Azerbaijan,1989,56240.779
689,Bangladesh,1989,13454.223
690,Belgium,1989,107461.435
691,Benin,1989,630.724
692,Brazil,1989,214024.455
693,Bulgaria,1989,86739.218
694,Burundi,1989,267.691
695,Cameroon,1989,7634.694
696,Canada,1989,463274.112
697,Chile,1989,32386.944
698,Colombia,1989,53233.839
699,Costa Rica,1989,2973.937
700,Cote d'Ivoire,1989,8522.108
701,Cyprus,1989,4341.728
702,Czech Republic,1989,138176.227
703,Denmark,1989,48785.768
704,Estonia,1989,23879.504
705,Ethiopia,1989,2827.257
706,Finland,1989,52584.78
707,"Gambia, The",1989,179.683
708,Ghana,1989,3344.304
709,Guinea,1989,1045.095
710,Guyana,1989,1184.441
711,"Hong Kong SAR, China",1989,30348.092
712,Hungary,1989,76090.25
713,Iceland,1989,1903.173
714,"Iran, Islamic Rep.",1989,191204.714
715,Ireland,1989,30018.062
716,Israel,1989,31756.22
717,Italy,1989,408907.17
718,Jamaica,1989,6728.945
719,Japan,1989,1025549.89
720,Kenya,1989,5192.472
721,Kyrgyz Republic,1989,11133.012
722,Latvia,1989,14143.619
723,Lesotho,1989,1474.134
724,Lithuania,1989,22148.68
725,"Macao SAR, China",1989,1030.427
726,Madagascar,1989,931.418
727,Malaysia,1989,49882.201
728,Mali,1989,418.038
729,Malta,1989,2170.864
730,Mauritius,1989,1052.429
731,Mexico,1989,361877.895
732,Nepal,1989,913.083
733,Netherlands,1989,163100.826
734,New Zealand,1989,25404.976
735,Niger,1989,1041.428
736,Norway,1989,49379.822
737,Oman,1989,10065.915
738,Pakistan,1989,60956.541
739,Panama,1989,2522.896
740,Peru,1989,21840.652
741,Poland,1989,423787.856
742,Portugal,1989,41209.746
743,Saudi Arabia,1989,203738.52
744,Senegal,1989,3696.336
745,Slovak Republic,1989,44183.683
746,Slovenia,1989,12478.801
747,South Africa,1989,341108.007
748,Spain,1989,226671.938
749,Sri Lanka,1989,3483.65
750,St. Lucia,1989,165.015
751,Eswatini,1989,436.373
752,Sweden,1989,55533.048
753,Switzerland,1989,39467.921
754,Thailand,1989,78891.838
755,Togo,1989,836.076
756,Tunisia,1989,13234.203
757,United Kingdom,1989,581721.879
758,Uruguay,1989,4880.777
759,Zambia,1989,2603.57
760,Argentina,1990,112147.861
761,Armenia,1990,5826.863
762,Australia,1990,263704.971
763,Austria,1990,57791.92
764,Azerbaijan,1990,56240.779
765,Bangladesh,1990,14161.954
766,Belgium,1990,106049.64
767,Benin,1990,707.731
768,Brazil,1990,208886.988
769,Bulgaria,1990,74480.437
770,Burundi,1990,209.019
771,Cameroon,1990,682.062
772,Canada,1990,435181.225
773,Chile,1990,33314.695
774,Colombia,1990,57337.212
775,Costa Rica,1990,2955.602
776,Cote d'Ivoire,1990,5034.791
777,Cyprus,1990,4708.428
778,Czech Republic,1990,138176.227
779,Denmark,1990,50230.566
780,Estonia,1990,23879.504
781,Ethiopia,1990,3017.941
782,Finland,1990,51745.037
783,"Gambia, The",1990,198.018
784,Ghana,1990,3854.017
785,Guinea,1990,1004.758
786,Guyana,1990,1140.437
787,"Hong Kong SAR, China",1990,27333.818
788,Hungary,1990,69647.331
789,Iceland,1990,1998.515
790,"Iran, Islamic Rep.",1990,210463.798
791,Ireland,1990,31217.171
792,Israel,1990,36295.966
793,Italy,1990,417550.289
794,Jamaica,1990,7532.018
795,Japan,1990,1092395.633
796,Kenya,1990,5823.196
797,Kyrgyz Republic,1990,11133.012
798,Latvia,1990,14143.619
799,Lesotho,1990,1474.134
800,Lithuania,1990,22148.68
801,"Macao SAR, China",1990,1034.094
802,Madagascar,1990,935.085
803,Malaysia,1990,56592.811
804,Mali,1990,425.372
805,Malta,1990,2247.871
806,Mauritius,1990,1463.133
807,Mexico,1990,318427.612
808,Nepal,1990,777.404
809,Netherlands,1990,163335.514
810,New Zealand,1990,23545.807
811,Niger,1990,605.055
812,Norway,1990,31510.531
813,Oman,1990,11312.695
814,Pakistan,1990,68565.566
815,Panama,1990,2768.585
816,Peru,1990,21070.582
817,Poland,1990,368423.49
