,country,co2,expRD,expEd,expHealth,gdp,year
1732,Guatemala,4246.3859999999995,0.035,2.01699448,5.69112062,8410724360.795455,9
1737,Honduras,2728.248,0.04453,3.02285886,6.26817942,5432344901.778207,9
1738,Hungary,76090.25,0.63025,4.66643333,6.77804375,34753569692.91496,9
1739,Iceland,1903.1729999999998,1.7954,7.21218348,8.95112514,5681096090.936822,9
1740,India,579008.299,0.63905,0.83442992,4.03493309,296042354986.1256,9
1741,Indonesia,130966.905,0.06769,0.54987711,1.90931416,94451427898.34053,9
1742,"Iran, Islamic Rep.",191204.71399999998,0.5021800000000001,1.7855710999999999,4.73503828,120496362916.24467,9
1743,Iraq,73251.992,0.04554,1.35636795,2.99196029,65641363782.566734,9
1744,Ireland,30018.062,1.27006,4.57751989,5.90528059,39285384529.52338,9
1745,Israel,31756.22,2.59385,4.29216099,6.80195379,50076054059.69526,9
1746,Italy,408907.17,0.9484299999999999,5.49627781,7.56665564,928661332204.3466,9
1747,Jamaica,6728.945,0.0491,3.18738079,5.64462566,4404970058.837865,9
1748,Japan,1025549.89,2.6920599999999997,5.75151682,7.15091324,3054914166263.1807,9
1749,Jordan,9233.506,0.33689,4.33405542,9.63493919,4220945005.221024,9
1750,Kazakhstan,262043.82,0.29336999999999996,2.11957979,4.16031075,26932728898.81461,9
1751,Kenya,5192.472,0.35520999999999997,1.32658839,4.63926125,8283114648.367748,9
1753,"Korea, Rep.",235846.772,2.2608900000000003,1.96156311,3.89759398,246927292765.0195,9
1754,Kuwait,35885.262,0.20539000000000002,1.90994716,2.51490784,24312117767.188564,9
1755,Kyrgyz Republic,11133.011999999999,0.1939,2.13439822,4.41414976,2675000000.0,9
1756,Lao PDR,231.021,0.0371,1.23305964,4.27513599,714046821.093797,9
1757,Latvia,14143.618999999999,0.39723,2.76619649,5.45028639,5785775812.892184,9
1759,Lesotho,1474.134,0.04185,2.94303799,5.85720491,495404888.0924239,9
1761,Lithuania,22148.68,0.49155,4.16442347,6.191749099999999,7867140395.33705,9
1762,Luxembourg,9658.878,1.57673,4.91304493,5.90136147,10391504914.004913,9
1763,North Macedonia,11037.67,0.35911,4.71220732,8.86991501,4699646643.109541,9
1764,Madagascar,931.418,0.22032,2.1105423,5.23104906,3175638332.540401,9
1766,Malaysia,49882.200999999994,0.21645,1.17325473,2.52807355,38848567631.423515,9
1768,Mali,418.038,0.21855,1.28954971,5.466720099999999,2181821902.439529,9
1769,Malta,2170.864,0.2385,4.73784733,6.59914446,2118574772.1113575,9
1771,Mauritania,2849.259,0.014190000000000001,0.64611107,4.65043879,1450647019.2050908,9
1772,Mauritius,1052.4289999999999,0.27899,1.55006421,2.89581966,2181930254.8230143,9
1773,Mexico,361877.895,0.25067,2.01177883,4.44912481,221400669713.58926,9
1775,Moldova,20868.897,0.8729600000000001,2.41749001,4.93830538,1752979926.41489,9
1777,Mongolia,10568.294,0.16785999999999998,3.61939454,4.87263823,3576966800.0,9
1778,Morocco,22918.75,0.27341,0.98038715,3.97807431,26314220188.025726,9
1779,Mozambique,1041.428,0.42101000000000005,1.33954239,2.61787701,3633406064.8309507,9
1780,Myanmar,4462.7390000000005,0.05985,0.22389039,1.70140898,8905066163.586428,9
1781,Namibia,40.336999999999996,0.14165,4.85066414,9.79146862,2531519951.4229536,9
1783,Nepal,913.0830000000001,0.05439,0.55427396,3.57357407,3525228153.1736093,9
1784,Netherlands,163100.826,1.84093,5.320714,7.7069602,258336705808.9993,9
1785,New Zealand,25404.976000000002,1.05649,5.56446981,7.470022200000001,43920222524.708534,9
1786,Nicaragua,1477.8010000000002,0.0651,2.57731438,5.23883677,1013184745.7071515,9
1788,Nigeria,42441.858,0.13223,0.58559412,3.1973834,44003061108.335686,9
1789,Norway,49379.822,1.59352,6.29948092,7.71215487,102633789557.53494,9
1790,Oman,10065.915,0.13645,2.50450325,3.06354713,9372171651.49545,9
1791,Pakistan,60956.541,0.15565,1.01343811,2.88552141,40171018229.07153,9
1793,Panama,2522.896,0.3101,4.672492500000001,6.9129467,5918469800.0,9
1794,Papua New Guinea,2035.185,0.031580000000000004,1.66276824,1.97246671,3546460176.991151,9
1795,Paraguay,2244.2039999999997,0.06699,2.32489133,5.50297928,4757732199.966778,9
1796,Peru,21840.652000000002,0.0836,2.31222916,4.6005969,22499559086.03431,9
1797,Philippines,39141.558,0.13744,1.40068388,3.15481424,42575183905.56065,9
1798,Poland,423787.856,0.64036,3.61403513,5.29816675,65977749036.984436,9
1799,Portugal,41209.746,0.5495,5.90206194,8.37818336,60594092182.32748,9
1800,Qatar,14326.969,0.4786,1.19545734,2.00865221,6487912087.9120865,9
1801,Romania,214141.799,0.67472,3.33585477,4.20876122,42105263157.89474,9
1802,Russian Federation,3862616.115,0.9659200000000001,2.97662783,5.01481104,506500173960.2692,9
1803,Rwanda,689.3960000000001,0.66627,0.77055204,4.26349449,2405021932.899974,9
1807,Saudi Arabia,203738.52,0.062329999999999997,3.03455424,4.2115941,95344352823.69693,9
1808,Senegal,3696.336,0.2909,1.26322365,3.56931567,6219793532.558745,9
1809,Serbia,61066.551,0.7540399999999999,4.25570917,6.50382948,16832598870.056498,9
1810,Seychelles,234.688,0.42525,3.78593802,4.61071825,304832867.393246,9
1812,Singapore,41888.141,1.3199100000000001,1.21474111,3.34336376,30465364738.62055,9
1813,Slovak Republic,44183.683,0.89292,4.68998718,5.30256939,12747380650.07618,9
1814,Slovenia,12478.801000000001,1.26633,5.57140017,7.80406952,18198199152.542374,9
1816,South Africa,341108.00700000004,0.58354,2.73613644,7.43741989,99030856824.75256,9
1817,Spain,226671.938,0.7894899999999999,4.91906023,6.79921818,414757056921.9958,9
1818,Sri Lanka,3483.65,0.18356,2.27740288,4.24654055,6987267683.772539,9
1820,St. Lucia,165.015,0.64171,1.8697567,5.43346453,486666666.6666666,9
1821,St. Vincent and the Grenadines,77.007,0.04306,3.0020051,4.29551268,214745002.22222218,9
1822,Sudan,3758.675,0.5300699999999999,1.21998167,3.60664463,15291507936.507938,9
1824,Eswatini,436.37300000000005,0.27013000000000004,2.41081047,4.60951757,696915430.6630571,9
1825,Sweden,55533.047999999995,3.31489,6.18943739,7.32689953,217948315624.5637,9
1826,Switzerland,39467.921,2.44857,2.67802835,9.3748436,202078704077.2664,9
1827,Tajikistan,7315.665,0.08953,0.88544554,4.26492453,2629395066.2701716,9
1828,Tanzania,2207.534,0.33462,0.74586427,3.41529965,4420168102.3930645,9
1829,Thailand,78891.838,0.11918,1.71152949,3.10125184,72250877410.31825,9
1831,Togo,836.076,0.23476999999999998,0.39248648,3.30968809,1352949662.7517214,9
1833,Trinidad and Tobago,16142.133999999998,0.10325,1.56699646,4.23492432,4323058823.529411,9
1834,Tunisia,13234.203000000001,0.54302,2.65892363,5.04834366,10102075213.315071,9
1835,Turkey,139316.664,0.45158999999999994,2.83683062,4.59957218,107143348667.094,9
1838,Uganda,803.073,0.36756,1.87020469,7.56050587,5276480985.999366,9
1839,Ukraine,630929.3520000001,1.1923,2.51132536,5.30685234,82709161099.12439,9
1840,United Arab Emirates,54487.953,0.48622,1.63412821,2.37413526,41464995913.91992,9
1841,United Kingdom,581721.879,1.58684,5.59644794,7.28434992,926884816753.9268,9
1842,United States,4955081.421,2.45001,5.54235458,12.54207516,5641580000000.0,9
1843,Uruguay,4880.777,0.26500999999999997,4.15722036,10.00623417,8438951476.0664425,9
1844,Uzbekistan,111649.149,0.36063,2.05310607,5.21655655,13360607917.877316,9
1846,"Venezuela, RB",108854.895,0.18907000000000002,3.36394501,7.33427238,43526253602.305466,9
1847,Vietnam,17509.925,0.19272999999999998,1.69229567,4.84926939,6293304974.5940275,9
1849,Zambia,2603.57,0.011040000000000001,3.18158054,7.15237093,3998637681.159421,9
1851,Albania,5515.168000000001,0.08757000000000001,2.76625538,7.2333703,2028553750.0,10
1852,Algeria,76970.33,0.23028,2.51082778,3.48903275,62045099642.77741,10
1854,Angola,5115.465,0.03229,1.11098742,1.90859938,11228764963.161764,10
1856,Argentina,112147.86099999999,0.41748999999999997,4.63411379,8.46696377,141352368714.6913,10
1857,Armenia,5826.863,0.18692,0.95468217,4.19581175,2256838858.427141,10
1858,Australia,263704.971,1.6665,5.46949816,7.61383343,310781069642.17004,10
1859,Austria,57791.92,1.58077,6.82578659,9.20371437,166463386179.35373,10
1860,Azerbaijan,56240.779,0.23533,0.86689276,2.94894385,8858006035.915659,10
1862,Bahrain,12427.463,0.10116,2.35164309,3.56132603,4229787234.042553,10
1865,Belarus,87417.61300000001,0.9985200000000001,4.30438089,5.46676111,21650000000.0,10
1866,Belgium,106049.64,1.72963,5.96185923,7.9991765,205331747947.8513,10
1870,Bolivia,5757.19,0.32544,2.43201637,4.39554119,4867582620.207083,10
1871,Bosnia and Herzegovina,15053.035,0.01854,4.08672619,7.65342188,1255802469.1358025,10
1872,Botswana,2702.579,0.53286,3.19477272,5.82725811,3790567051.8677773,10
1873,Brazil,208886.988,1.04751,3.47024679,8.33481598,461951782000.0,10
1874,Brunei Darussalam,6193.563,0.01592,2.14061809,2.5432477,3520551724.1379313,10
1875,Bulgaria,74480.437,0.42201000000000005,3.4715004,5.82971001,20632090909.090908,10
1876,Burkina Faso,583.053,0.15834,1.08095813,3.31752229,3101301780.9506702,10
1877,Burundi,209.019,0.20068,1.46507251,6.17697144,1132101252.5181744,10
1878,Cabo Verde,95.34200000000001,0.07264,3.16139579,4.43401194,306891107.26203847,10
1879,Cambodia,1261.448,0.0498,1.2926053999999998,6.54116726,2533727592.0416512,10
1881,Canada,435181.225,1.61209,6.02896738,8.27567863,593929550908.4675,10
1883,Chad,377.70099999999996,0.3005,2.07503939,5.45750713,1738605558.0543175,10
1884,Chile,33314.695,0.30956999999999996,2.51822186,7.03517628,33113887817.973114,10
1885,China,2442918.73,0.56324,0.98304564,4.47341394,360857912565.9656,10
1886,Colombia,57337.212,0.29923,4.20017815,5.63529348,47844090709.99085,10
1888,"Congo, Dem. Rep.",4294.057,0.26777,0.061828999999999995,1.45309758,9349764580.369976,10
1890,Costa Rica,2955.6020000000003,0.30377,4.28046608,6.59314299,5711687786.759886,10
1891,Cote d'Ivoire,5034.791,0.0956,0.8112600999999999,5.59964752,10795850106.9547,10
1892,Croatia,16417.159,0.8404,6.54853821,7.70187807,22534323220.02657,10
1893,Cuba,32962.663,0.34736,5.50884342,6.58189821,28645436569.148937,10
1894,Cyprus,4708.428,0.20331,2.18027353,5.30800056,5591130217.669654,10
1895,Czech Republic,138176.22699999998,0.89446,5.07170343,5.71755314,40728950704.61762,10
1896,Denmark,50230.566,1.80667,6.73533964,8.10438347,138247285815.85495,10
1900,Ecuador,16827.863,0.07406,0.96102405,3.31528974,15239278100.350183,10
1901,"Egypt, Arab Rep.",75540.2,0.2126,1.73206902,4.92244291,42978914311.35038,10
1902,El Salvador,2519.229,0.08818,3.94314814,8.92467785,4817542204.0267315,10
1905,Estonia,23879.504,0.5707399999999999,3.92247367,5.15698433,4006983328.922996,10
1906,Ethiopia,3017.941,0.17917,1.79956126,4.3650465,12175166763.285023,10
1908,Finland,51745.037000000004,2.4531099999999997,5.37109375,7.09253168,141438345513.91696,10
1909,France,375691.484,2.2228,6.97070265,9.58447742,1269179616913.625,10
1910,Gabon,4499.409000000001,0.41633000000000003,1.06383801,2.90536857,5952293765.844686,10
1911,"Gambia, The",198.018,0.020390000000000002,0.58467138,6.63892317,317083373.52455896,10
1912,Georgia,15335.393999999998,0.33089,0.84395164,7.39698839,7753501867.760945,10
1913,Germany,929973.202,2.13911,7.73300314,9.888197900000002,1771671206875.681,10
1914,Ghana,3854.0170000000003,0.23156999999999997,0.77592826,3.00223541,5889174825.487,10
1915,Greece,74278.75200000001,0.4291,4.46380281,7.24332571,97891092003.43938,10
1917,Guatemala,5086.129,0.035,2.01699448,5.69112062,7650125217.352534,10
1922,Honduras,2592.569,0.04453,3.02285886,6.26817942,4923009551.5156145,10
1923,Hungary,69647.33099999999,0.63025,4.66643333,6.77804375,34753569692.91496,10
1924,Iceland,1998.515,1.7954,7.21218348,8.95112514,6478459743.530792,10
1925,India,619154.615,0.63905,0.83442992,4.03493309,320979026419.6334,10
1926,Indonesia,149565.929,0.06769,0.54987711,1.90931416,106140727357.0345,10
1927,"Iran, Islamic Rep.",210463.798,0.5021800000000001,1.7855710999999999,4.73503828,124813263926.24573,10
1928,Iraq,49907.87,0.04554,1.35636795,2.99196029,179885815374.71854,10
1929,Ireland,31217.171000000002,1.27006,4.57751989,5.90528059,49364680213.62512,10
1930,Israel,36295.966,2.59385,4.29216099,6.80195379,59217144628.50907,10
1931,Italy,417550.289,0.9484299999999999,5.49627781,7.56665564,1181222653522.9475,10
1932,Jamaica,7532.018,0.0491,3.18738079,5.64462566,4592224067.371939,10
1933,Japan,1092395.633,2.6920599999999997,5.75151682,7.15091324,3132817652848.041,10
1934,Jordan,10634.3,0.33689,4.33405542,9.63493919,4160003917.432575,10
1935,Kazakhstan,262043.82,0.29336999999999996,2.11957979,4.16031075,26932728898.81461,10
1936,Kenya,5823.196,0.35520999999999997,1.32658839,4.63926125,8572359162.856306,10
1938,"Korea, Rep.",246943.11399999997,2.2608900000000003,1.96156311,3.89759398,283367525714.93164,10
1939,Kuwait,37909.446,0.20539000000000002,1.90994716,2.51490784,18427777777.777782,10
1940,Kyrgyz Republic,11133.011999999999,0.1939,2.13439822,4.41414976,2675000000.0,10
1941,Lao PDR,513.38,0.0371,1.23305964,4.27513599,865559856.1638997,10
1942,Latvia,14143.618999999999,0.39723,2.76619649,5.45028639,5785775812.892184,10
1944,Lesotho,1474.134,0.04185,2.94303799,5.85720491,596415104.5491438,10
1946,Lithuania,22148.68,0.49155,4.16442347,6.191749099999999,7867140395.33705,10
1947,Luxembourg,10003.576,1.57673,4.91304493,5.90136147,13229247947.851278,10
1948,North Macedonia,11037.67,0.35911,4.71220732,8.86991501,4699646643.109541,10
1949,Madagascar,935.085,0.22032,2.1105423,5.23104906,3931334870.7496405,10
1951,Malaysia,56592.810999999994,0.21645,1.17325473,2.52807355,44024178343.00714,10
1953,Mali,425.37199999999996,0.21855,1.28954971,5.466720099999999,2681912030.493843,10
1954,Malta,2247.871,0.2385,4.73784733,6.59914446,2547163582.331487,10
1956,Mauritania,905.7489999999999,0.014190000000000001,0.64611107,4.65043879,1506914407.8233078,10
1957,Mauritius,1463.1329999999998,0.27899,1.55006421,2.89581966,2653480001.345578,10
1958,Mexico,318427.61199999996,0.25067,2.01177883,4.44912481,261253582805.9447,10
1960,Moldova,20868.897,0.8729600000000001,2.41749001,4.93830538,1752979926.41489,10
1962,Mongolia,9988.908000000001,0.16785999999999998,3.61939454,4.87263823,2560785660.0,10
1963,Morocco,23080.097999999998,0.27341,0.98038715,3.97807431,30180108561.930527,10
1964,Mozambique,1023.0930000000001,0.42101000000000005,1.33954239,2.61787701,3633406064.8309507,10
1965,Myanmar,4275.722,0.05985,0.22389039,1.70140898,8905066163.586428,10
1966,Namibia,40.336999999999996,0.14165,4.85066414,9.79146862,2785764518.018448,10
1968,Nepal,777.404,0.05439,0.55427396,3.57357407,3627562402.660268,10
1969,Netherlands,163335.514,1.84093,5.320714,7.7069602,318330511920.6099,10
1970,New Zealand,23545.807,1.05649,5.56446981,7.470022200000001,45495129385.047516,10
1971,Nicaragua,2548.565,0.0651,2.57731438,5.23883677,1009455483.8709676,10
1973,Nigeria,39196.562999999995,0.13223,0.58559412,3.1973834,54035795388.091545,10
1974,Norway,31510.531000000003,1.59352,6.29948092,7.71215487,119791683307.50674,10
1975,Oman,11312.695,0.13645,2.50450325,3.06354713,11685045513.654095,10
1976,Pakistan,68565.56599999999,0.15565,1.01343811,2.88552141,40010423970.457634,10
1978,Panama,2768.585,0.3101,4.672492500000001,6.9129467,6433967000.0,10
1979,Papua New Guinea,2156.196,0.031580000000000004,1.66276824,1.97246671,3219730364.996233,10
1980,Paraguay,2156.196,0.06699,2.32489133,5.50297928,5812114523.02702,10
1981,Peru,21070.582000000002,0.0836,2.31222916,4.6005969,26410386669.36092,10
1982,Philippines,41763.462999999996,0.13744,1.40068388,3.15481424,44311593755.78454,10
1983,Poland,368423.49,0.64036,3.61403513,5.29816675,65977749036.984436,10
1984,Portugal,42320.847,0.5495,5.90206194,8.37818336,78713860216.56589,10
1985,Qatar,11774.737,0.4786,1.19545734,2.00865221,7360439423.076921,10
1986,Romania,174087.158,0.67472,3.33585477,4.20876122,38995454545.454544,10
1987,Russian Federation,3610209.171,0.9659200000000001,2.97662783,5.01481104,516814274021.9559,10
1988,Rwanda,528.048,0.66627,0.77055204,4.26349449,2550185618.147737,10
1992,Saudi Arabia,185803.223,0.062329999999999997,3.03455424,4.2115941,117630271802.48038,10
1993,Senegal,3182.9559999999997,0.2909,1.26322365,3.56931567,7237100724.341964,10
1994,Serbia,61066.551,0.7540399999999999,4.25570917,6.50382948,16832598870.056498,10
1995,Seychelles,150.347,0.42525,3.78593802,4.61071825,368584758.94245726,10
1997,Singapore,44495.378,1.3199100000000001,1.21474111,3.34336376,36144336768.702255,10
1998,Slovak Republic,44183.683,0.89292,4.68998718,5.30256939,12747380650.07618,10
1999,Slovenia,12478.801000000001,1.26633,5.57140017,7.80406952,18198199152.542374,10
2001,South Africa,313304.813,0.58354,2.73613644,7.43741989,115552349035.4406,10
2002,Spain,218597.204,0.7894899999999999,4.91906023,6.79921818,536558591250.4081,10
2003,Sri Lanka,3868.685,0.18356,2.27740288,4.24654055,8032551173.240139,10
2005,St. Lucia,161.34799999999998,0.64171,1.8697567,5.43346453,579629629.6296296,10
2006,St. Vincent and the Grenadines,80.67399999999999,0.04306,3.0020051,4.29551268,240365262.59259257,10
2007,Sudan,5221.808,0.5300699999999999,1.21998167,3.60664463,12408647540.983606,10
2009,Eswatini,964.421,0.27013000000000004,2.41081047,4.60951757,1114703088.161404,10
2010,Sweden,51946.722,3.31489,6.18943739,7.32689953,261846194498.8849,10
2011,Switzerland,42610.54,2.44857,2.67802835,9.3748436,258066552692.19696,10
2012,Tajikistan,7315.665,0.08953,0.88544554,4.26492453,2629395066.2701716,10
2013,Tanzania,2159.863,0.33462,0.74586427,3.41529965,4258743262.8287587,10
2014,Thailand,90721.58,0.11918,1.71152949,3.10125184,85343063965.91818,10
2016,Togo,773.737,0.23476999999999998,0.39248648,3.30968809,1628427515.418813,10
2018,Trinidad and Tobago,17025.881,0.10325,1.56699646,4.23492432,5068000000.0,10
2019,Tunisia,13226.868999999999,0.54302,2.65892363,5.04834366,12290568181.818182,10
2020,Turkey,145994.271,0.45158999999999994,2.83683062,4.59957218,150676291094.21,10
2023,Uganda,766.403,0.36756,1.87020469,7.56050587,4304398865.88268,10
2024,Ukraine,630929.3520000001,1.1923,2.51132536,5.30685234,81456918678.50078,10
2025,United Arab Emirates,52009.060999999994,0.48622,1.63412821,2.37413526,50701443748.29747,10
2026,United Kingdom,555924.534,1.58684,5.59644794,7.28434992,1093169389204.5454,10
2027,United States,4823403.118,2.45001,5.54235458,12.54207516,5963144000000.0,10
2028,Uruguay,3993.363,0.26500999999999997,4.15722036,10.00623417,9298839655.231384,10
2029,Uzbekistan,111649.149,0.36063,2.05310607,5.21655655,13360607917.877316,10
2031,"Venezuela, RB",122162.43800000001,0.18907000000000002,3.36394501,7.33427238,48598315565.03198,10
2032,Vietnam,21444.616,0.19272999999999998,1.69229567,4.84926939,6471740805.5698395,10
2034,Zambia,2445.889,0.011040000000000001,3.18158054,7.15237093,3285217391.3043475,10
2036,Albania,4286.723,0.08757000000000001,2.76625538,7.2333703,1099559027.7777774,11
2037,Algeria,79049.519,0.23028,2.51082778,3.48903275,45715367087.1001,11
2039,Angola,5089.795999999999,0.03229,1.11098742,1.90859938,10603784541.196959,11
2041,Argentina,117098.311,0.41748999999999997,4.63411379,8.46696377,189719984268.48453,11
2042,Armenia,5826.863,0.18692,0.95468217,4.19581175,2068526521.9029894,11
2043,Australia,261471.768,1.6665,5.46949816,7.61383343,325315909269.2881,11
2044,Austria,61719.277,1.58077,6.82578659,9.20371437,173794177961.10782,11
2045,Azerbaijan,56240.779,0.23533,0.86689276,2.94894385,8792365810.509403,11
2047,Bahrain,11877.413,0.10116,2.35164309,3.56132603,4616223404.255321,11
