,country,co2,expRD,expEd,expHealth,gdp,year
337,Italy,367649.753,0.94843,5.49627781,4.77456998825073,437887689001.5429,1984
338,Jamaica,5144.801,0.0491,3.18738079,5.39190006256104,2373566957.4921374,1984
339,Japan,940130.792,2.69206,5.75151682,5.017332315444948,1318381627003.7576,1984
340,Kenya,4319.726,0.35521,1.32658839,4.58095979690552,6191437070.441838,1984
341,Kyrgyz Republic,11133.012,0.1939,2.13439822,5.58819007873535,..,1984
342,Latvia,14143.619,0.39723,2.76619649,5.27811002731323,..,1984
343,Lesotho,1474.134,0.04185,2.94303799,6.42841005325317,333158476.2421202,1984
344,Lithuania,22148.68,0.49155,4.16442347,4.76492023468018,..,1984
345,"Macao SAR, China",605.055,0.06268,,3.37756991386414,1292281653.6824553,1984
346,Madagascar,869.079,0.22032,2.1105423,2.20451998710632,3905938480.823517,1984
347,Malaysia,34697.154,0.21645,1.17325473,5.66629981994629,33943505717.69927,1984
348,Mali,436.373,0.21855,1.28954971,2.857110023498535,1232932008.1371906,1984
349,Malta,1364.124,0.2385,4.73784733,3.07872009277344,1101828568.7680416,1984
350,Mauritius,627.057,0.27899,1.55006421,4.08681011199951,1040557089.3386376,1984
351,Mexico,277624.903,0.25067,2.01177883,2.28201007843018,184261495828.3671,1984
352,Nepal,704.064,0.05439,0.55427396,2.89287996292114,2581207387.7970943,1984
353,Netherlands,145055.519,1.84093,5.320714,5.09010982513428,143912664148.35165,1984
354,New Zealand,19295.754,1.05649,5.56446981,4.04568004608154,21665975318.884163,1984
355,Niger,993.757,,1.53187096,2.06030011177063,1461243212.428142,1984
356,Norway,40458.011,1.59352,6.29948092,5.42936992645264,62057955032.77583,1984
357,Oman,8060.066,0.13645,2.50450325,3.79282999038696,8821366531.557615,1984
358,Pakistan,42856.229,0.15565,1.01343811,2.06984996795654,31151825467.497772,1984
359,Panama,2882.262,0.3101,4.6724925,3.46870994567871,6183387100,1984
360,Peru,20692.881,0.0836,2.31222916,3.11879992485046,17599660054.28604,1984
361,Poland,433894.108,0.64036,3.61403513,3.89144992828369,..,1984
362,Portugal,29064.642,0.5495,5.90206194,3.14253997802734,25217969049.57546,1984
363,Saudi Arabia,155715.488,0.06233,3.03455424,6.10957002639771,119624918956.20943,1984
364,Senegal,3307.634,0.2909,1.26322365,2.52794003486633,3425127373.367132,1984
365,Slovak Republic,44183.683,0.89292,4.68998718,5.35694980621338,..,1984
366,Slovenia,12478.801,1.26633,5.57140017,4.43858003616333,..,1984
367,South Africa,315948.72,0.58354,2.73613644,5.16433000564575,77344092904.10518,1984
368,Spain,198953.085,0.78949,4.91906023,3.12818002700806,172102910370.5237,1984
369,Sri Lanka,3883.353,0.18356,2.27740288,2.16526007652283,6043474842.767295,1984
370,St. Lucia,113.677,0.64171,1.8697567,4.846735000610355,251481481.48148146,1984
371,Eswatini,333.697,0.27013,2.41081047,6.373064041137692,494475699.85765606,1984
372,Sweden,57333.545,3.31489,6.18943739,6.258196671803793,109201362581.30031,1984
373,Switzerland,39174.561,2.44857,2.67802835,4.35318994522095,106285277269.43866,1984
374,Thailand,45973.179,0.11918,1.71152949,3.43722009658813,41797592963.44239,1984
375,Togo,608.722,0.23477,0.39248648,5.39357995986938,718148959.6108721,1984
376,Tunisia,11547.383,0.54302,2.65892363,5.51744985580444,8254891864.057672,1984
377,United Kingdom,529335.117,1.58684,5.59644794,4.89905977249146,461487097632.349,1984
378,Uruguay,3450.647,0.26501,4.15722036,2.37338995933533,4850241442.176433,1984
379,Zambia,2819.923,0.01104,3.18158054,4.98856019973755,2739444444.4444447,1984
380,Argentina,100596.811,0.41749,4.63411379,1.36186003684998,88416668900.2596,1985
381,Armenia,5826.863,0.18692,0.95468217,1.84843003749847,..,1985
382,Australia,241229.928,1.6665,5.46949816,5.40542984008789,180235483623.53302,1985
383,Austria,54700.639,1.58077,6.82578659,5.29721021652222,69386774408.08725,1985
384,Azerbaijan,56240.779,0.23533,0.86689276,6.05797004699707,..,1985
385,Bangladesh,10234.597,,0.57436872,1.27118003368378,22278423076.923077,1985
386,Belgium,104472.83,1.72963,5.96185923,4.96840012073517,86268264148.37964,1985
387,Benin,744.401,,0.80706608,2.74788999557495,1045712703.0269576,1985
388,Brazil,181248.809,1.04751,3.47024679,4.56816005706787,222942790435.29932,1985
389,Bulgaria,89540.806,0.42201,3.4715004,3.991770029067995,17155421052.631578,1985
390,Burundi,231.021,0.20068,1.46507251,3.3523466587066664,1149979285.7734692,1985
391,Cameroon,6475.922,,0.67430598,3.04735505580902,8148223603.583984,1985
392,Canada,422079.034,1.61209,6.02896738,6.2128701210022,364756499450.7507,1985
393,Chile,21503.288,0.30957,2.51822186,3.52029339472453,17702885393.509884,1985
394,Colombia,48378.731,0.29923,4.20017815,2.71527004241943,34894411351.98301,1985
395,Costa Rica,2266.206,0.30377,4.28046608,4.59943993886312,3919203960.3960395,1985
396,Cote d'Ivoire,7326.666,0.0956,0.8112601,6.827001492182416,6977650069.335779,1985
397,Cyprus,3102.282,0.20331,2.18027353,3.58696007728577,2430411900.1919384,1985
398,Czech Republic,138176.227,0.89446,5.07170343,3.77507996559143,..,1985
399,Denmark,60072.794,1.80667,6.73533964,5.850363492965702,62658568287.34287,1985
400,Estonia,23879.504,0.57074,3.92247367,5.70691013336182,..,1985
401,Ethiopia,1815.165,0.17917,1.79956126,2.33756995201111,9480840483.091787,1985
402,Finland,49665.848,2.45311,5.37109375,5.04542016983032,55875863392.17191,1985
403,"Gambia, The",172.349,0.02039,0.58467138,4.29514980316162,225724851.69110662,1985
404,Ghana,3325.969,0.23157,0.77592826,2.9919950067997,4504342149.43471,1985
405,Guinea,993.757,,0.30125162,2.01639008522034,..,1985
406,Guyana,1419.129,,2.38048863,6.877176952362058,453488372.0930233,1985
407,"Hong Kong SAR, China",23014.092,0.4283,,2.55896997451782,35699543050.77784,1985
408,Hungary,86104.827,0.63025,4.66643333,5.87939977645874,..,1985
409,Iceland,1628.148,1.7954,7.21218348,4.25224018096924,2988537813.465935,1985
410,"Iran, Islamic Rep.",160768.614,0.50218,1.7855711,3.46019005775452,180183629598.69263,1985
411,Ireland,26725.096,1.27006,4.57751989,5.24209022521973,21295485966.519527,1985
412,Israel,24869.594,2.59385,4.29216099,8.01836967468262,27600861820.340996,1985
413,Italy,372134.494,0.94843,5.49627781,4.68980979919434,452217492140.75653,1985
414,Jamaica,5045.792,0.0491,3.18738079,5.39190006256104,2100223149.7139566,1985
415,Japan,915396.877,2.69206,5.75151682,5.210394859313965,1398892744820.6936,1985
416,Kenya,3769.676,0.35521,1.32658839,5.19976997375488,6135034338.304307,1985
417,Kyrgyz Republic,11133.012,0.1939,2.13439822,5.58819007873535,..,1985
418,Latvia,14143.619,0.39723,2.76619649,5.27811002731323,..,1985
419,Lesotho,1474.134,0.04185,2.94303799,7.08858013153076,268626912.549917,1985
420,Lithuania,22148.68,0.49155,4.16442347,4.76492023468018,..,1985
421,"Macao SAR, China",733.4,0.06268,,3.37756991386414,1348827324.0986147,1985
422,Madagascar,1056.096,0.22032,2.1105423,2.07146000862122,3802557894.906136,1985
423,Malaysia,36237.294,0.21645,1.17325473,6.1111102104187,31200161095.44905,1985
424,Mali,407.037,0.21855,1.28954971,2.6462399959564227,1392195933.3397143,1985
425,Malta,1199.109,0.2385,4.73784733,3.24833989143372,1117835285.5051246,1985
426,Mauritius,707.731,0.27899,1.55006421,3.96308994293213,1076121094.3823862,1985
427,Mexico,288501.225,0.25067,2.01177883,2.28201007843018,195219789801.47916,1985
428,Nepal,678.395,0.05439,0.55427396,2.89287996292114,2619913955.515564,1985
429,Netherlands,147948.782,1.84093,5.320714,5.4728798866272,143845822717.62207,1985
430,New Zealand,21803.982,1.05649,5.56446981,3.54629993438721,24679795396.419437,1985
431,Niger,997.424,,1.53187096,2.06030011177063,1440581533.7563968,1985
432,Norway,40714.701,1.59352,6.29948092,5.25567007064819,65416879914.390724,1985
433,Oman,8661.454,0.13645,2.50450325,3.79282999038696,10005500579.038795,1985
434,Pakistan,47175.955,0.15565,1.01343811,2.43543004989624,31144920844.327175,1985
435,Panama,2629.239,0.3101,4.6724925,3.52146005630493,6541517100,1985
436,Peru,19512.107,0.0836,2.31222916,3.11879992485046,16548827018.287197,1985
437,Poland,445899.866,0.64036,3.61403513,3.89144992828369,..,1985
438,Portugal,27407.158,0.5495,5.90206194,3.26249003410339,27115807742.087303,1985
439,Saudi Arabia,172653.361,0.06233,3.03455424,6.182460069656376,103897892810.97874,1985
440,Senegal,2676.91,0.2909,1.26322365,2.52794003486633,3750056424.4927363,1985
441,Slovak Republic,44183.683,0.89292,4.68998718,5.35694980621338,..,1985
442,Slovenia,12478.801,1.26633,5.57140017,4.43858003616333,..,1985
443,South Africa,324214.138,0.58354,2.73613644,5.16433000564575,59082638803.08464,1985
444,Spain,201233.959,0.78949,4.91906023,3.12818002700806,180793463796.47748,1985
445,Sri Lanka,3956.693,0.18356,2.27740288,2.5761399269104,5978460972.0176735,1985
446,St. Lucia,128.345,0.64171,1.8697567,4.500707387924197,284444444.4444444,1985
447,Eswatini,440.04,0.27013,2.41081047,6.182775974273678,361014890.45841014,1985
448,Sweden,62394.005,3.31489,6.18943739,6.083862251705594,114123537581.79431,1985
449,Switzerland,39827.287,2.44857,2.67802835,4.29914999008179,107766112083.35028,1985
450,Thailand,48672.091,0.11918,1.71152949,3.422600030899045,38900692712.14961,1985
451,Togo,550.05,0.23477,0.39248648,5.168263276418047,762359722.7014021,1985
452,Tunisia,11939.752,0.54302,2.65892363,5.53972005844116,8410185739.96405,1985
453,United Kingdom,559855.558,1.58684,5.59644794,4.5940899848938,489285164271.04724,1985
454,Uruguay,3296.633,0.26501,4.15722036,2.56679010391235,4732017873.383685,1985
455,Zambia,2753.917,0.01104,3.18158054,4.14584016799927,2281258064.516129,1985
456,Argentina,104212.473,0.41749,4.63411379,1.261549949646,110934442762.69357,1986
457,Armenia,5826.863,0.18692,0.95468217,1.84843003749847,..,1986
458,Australia,239964.813,1.6665,5.46949816,5.28063011169434,182036933407.9463,1986
459,Austria,54080.916,1.58077,6.82578659,5.49995994567871,99036164939.16179,1986
460,Azerbaijan,56240.779,0.23533,0.86689276,6.05797004699707,..,1986
461,Bangladesh,11463.042,,0.57436872,1.34349000453949,21774033333.333332,1986
462,Belgium,102874.018,1.72963,5.96185923,4.85229015350342,120018787249.41304,1986
463,Benin,685.729,,0.80706608,2.74788999557495,1336102040.7102506,1986
464,Brazil,198883.412,1.04751,3.47024679,4.56816005706787,268137224729.72214,1986
465,Bulgaria,91528.32,0.42201,3.4715004,4.084228038787844,20249294117.64706,1986
466,Burundi,234.688,0.20068,1.46507251,3.3537433147430438,1201725497.065779,1986
467,Cameroon,1994.848,,0.67430598,2.84834003448486,10621158532.5193,1986
468,Canada,405053.153,1.61209,6.02896738,6.04418992996216,377437927311.9827,1986
469,Chile,22247.689,0.30957,2.51822186,3.171791752179465,18891048818.74255,1986
470,Colombia,49101.13,0.29923,4.20017815,2.712765038013455,34942489683.97124,1986
471,Costa Rica,2607.237,0.30377,4.28046608,4.42026996612549,4418983870.967742,1986
472,Cote d'Ivoire,5966.209,0.0956,0.8112601,6.820449829101565,9158302205.36237,1986
473,Cyprus,3545.989,0.20331,2.18027353,3.48897004127502,3090734463.276836,1986
474,Czech Republic,138176.227,0.89446,5.07170343,3.77507996559143,..,1986
475,Denmark,58903.021,1.80667,6.73533964,5.83825016021729,88078760103.81906,1986
476,Estonia,23879.504,0.57074,3.92247367,5.70691013336182,..,1986
477,Ethiopia,2214.868,0.17917,1.79956126,2.13794994354248,9848600869.565218,1986
478,Finland,53329.181,2.45311,5.37109375,5.1003999710083,73531550551.25499,1986
479,"Gambia, The",161.348,0.02039,0.58467138,3.48473000526428,185646209.38628158,1986
480,Ghana,3047.277,0.23157,0.77592826,3.35448002815247,5727602644.714723,1986
481,Guinea,997.424,,0.30125162,2.01639008522034,1922600899.38433,1986
482,Guyana,1045.095,,2.38048863,6.526873970031736,504651139.53488374,1986
483,"Hong Kong SAR, China",25698.336,0.4283,,2.540393972396848,41075570591.929054,1986
484,Hungary,83537.927,0.63025,4.66643333,5.87939977645874,..,1986
485,Iceland,1785.829,1.7954,7.21218348,4.25224018096924,3995619693.3646684,1986
486,"Iran, Islamic Rep.",148399.823,0.50218,1.7855711,3.56991004943848,209094561833.81714,1986
487,Ireland,28525.593,1.27006,4.57751989,5.29486989974976,28748959304.790165,1986
488,Israel,26626.087,2.59385,4.29216099,6.12789011001587,34216514316.44038,1986
489,Italy,366454.311,0.94843,5.49627781,4.65490007400513,640386352773.0874,1986
490,Jamaica,4550.747,0.0491,3.18738079,4.60398006439209,2754566176.2021246,1986
491,Japan,915334.538,2.69206,5.75151682,5.403457403182983,2078953333673.5505,1986
492,Kenya,4162.045,0.35521,1.32658839,6.01379013061523,7239126716.932191,1986
493,Kyrgyz Republic,11133.012,0.1939,2.13439822,5.58819007873535,..,1986
494,Latvia,14143.619,0.39723,2.76619649,5.27811002731323,..,1986
495,Lesotho,1474.134,0.04185,2.94303799,7.131266752878823,318862888.4026258,1986
496,Lithuania,22148.68,0.49155,4.16442347,4.76492023468018,..,1986
497,"Macao SAR, China",876.413,0.06268,,3.37756991386414,1517496131.3832178,1986
498,Madagascar,1140.437,0.22032,2.1105423,2.0344587564468424,4347989798.834363,1986
499,Malaysia,39984.968,0.21645,1.17325473,7.24336004257202,27734562640.427677,1986
500,Mali,381.368,0.21855,1.28954971,2.43536996841431,1852163474.5466363,1986
501,Malta,1485.135,0.2385,4.73784733,3.10572004318237,1435079200.349574,1986
502,Mauritius,799.406,0.27899,1.55006421,3.48357009887695,1462900255.450603,1986
503,Mexico,294559.109,0.25067,2.01177883,2.28201007843018,134550096436.74403,1986
504,Nepal,704.064,0.05439,0.55427396,2.89287996292114,2850784523.377108,1986
505,Netherlands,145095.856,1.84093,5.320714,5.56155014038086,200862095700.66562,1986
506,New Zealand,22893.081,1.05649,5.56446981,3.43031001091003,30604668356.5695,1986
507,Niger,902.082,,1.53187096,2.06030011177063,1904097020.2933302,1986
508,Norway,47076.946,1.59352,6.29948092,5.53983020782471,78693253275.99496,1986
509,Oman,9875.231,0.13645,2.50450325,3.79282999038696,7323822251.308901,1986
510,Pakistan,49453.162,0.15565,1.01343811,2.67812991142273,31899070055.796654,1986
511,Panama,2753.917,0.3101,4.6724925,3.34574007987976,6797834200,1986
512,Peru,21847.986,0.0836,2.31222916,3.11879992485046,15244232957.875948,1986
513,Poland,453369.545,0.64036,3.61403513,3.89144992828369,..,1986
514,Portugal,30520.441,0.5495,5.90206194,3.04924988746643,38745901353.70594,1986
515,Saudi Arabia,204878.957,0.06233,3.03455424,6.25535011291504,86962013010.55522,1986
516,Senegal,2662.242,0.2909,1.26322365,2.52794003486633,5304238012.679714,1986
517,Slovak Republic,44183.683,0.89292,4.68998718,5.35694980621338,..,1986
518,Slovenia,12478.801,1.26633,5.57140017,4.43858003616333,..,1986
519,South Africa,330855.075,0.58354,2.73613644,5.16433000564575,67521602552.647415,1986
520,Spain,190467.647,0.78949,4.91906023,3.12818002700806,251321075204.94238,1986
521,Sri Lanka,3703.67,0.18356,2.27740288,2.805419921875,6405210563.882941,1986
522,St. Lucia,132.012,0.64171,1.8697567,4.15467977523804,340000000,1986
523,Eswatini,458.375,0.27013,2.41081047,5.992487907409664,449146608.31509846,1986
524,Sweden,62038.306,3.31489,6.18943739,5.909527831607395,150498057723.6229,1986
525,Switzerland,42295.178,2.44857,2.67802835,4.3356499671936,154482373116.9048,1986
526,Thailand,49702.518,0.11918,1.71152949,3.40797996520996,43096746122.461395,1986
527,Togo,707.731,0.23477,0.39248648,4.942946592966713,1060911735.2606467,1986
528,Tunisia,12064.43,0.54302,2.65892363,5.87948989868164,9018136020.151133,1986
529,United Kingdom,568777.369,1.58684,5.59644794,4.38083982467651,601452653180.8854,1986
530,Uruguay,3179.289,0.26501,4.15722036,3.1028299331665,5880112788.4094715,1986
531,Zambia,2889.596,0.01104,3.18158054,3.33898997306824,1661948717.948718,1986
532,Argentina,114942.115,0.41749,4.63411379,1.28229999542236,111106191358.19745,1987
533,Armenia,5826.863,0.18692,0.95468217,1.84843003749847,..,1987
534,Australia,256106.947,1.6665,5.46949816,5.06994009017944,189061672842.77396,1987
535,Austria,57744.249,1.58077,6.82578659,5.3761100769043,124168442533.73967,1987
536,Azerbaijan,56240.779,0.23533,0.86689276,6.05797004699707,..,1987
537,Bangladesh,11862.745,,0.57436872,1.51364004611969,24298032258.064518,1987
538,Belgium,103116.04,1.72963,5.96185923,4.57712984085083,149394404105.8887,1987
539,Benin,539.049,,0.80706608,2.74788999557495,1562412030.3483832,1987
540,Brazil,207530.198,1.04751,3.47024679,4.56816005706787,294084112392.66034,1987
541,Bulgaria,91634.663,0.42201,3.4715004,4.176686048507693,28101000000,1987
542,Burundi,249.356,0.20068,1.46507251,3.35513997077942,1131466494.0110068,1987
543,Cameroon,1844.501,,0.67430598,2.93091011047363,12302471429.431826,1987
544,Canada,431349.21,1.61209,6.02896738,6.32446002960205,431316742081.44794,1987
545,Chile,22673.061,0.30957,2.51822186,2.8232901096344,22255407684.69988,1987
546,Colombia,50487.256,0.29923,4.20017815,2.71026003360748,36373307085.088745,1987
547,Costa Rica,2757.584,0.30377,4.28046608,4.2167499065399205,4532952047.156284,1987
548,Cote d'Ivoire,7682.365,0.0956,0.8112601,6.8138981660207145,10087653189.328686,1987
549,Cyprus,4121.708,0.20331,2.18027353,3.4487099647522,3704813885.5054812,1987
550,Czech Republic,138176.227,0.89446,5.07170343,3.77507996559143,..,1987
551,Denmark,58341.97,1.80667,6.73533964,6.07808017730713,109414423928.77505,1987
552,Estonia,23879.504,0.57074,3.92247367,5.70691013336182,..,1987
553,Ethiopia,2581.568,0.17917,1.79956126,2.16884422302246,10527338647.342997,1987
554,Finland,57656.241,2.45311,5.37109375,5.20081996917725,91594751792.2359,1987
555,"Gambia, The",179.683,0.02039,0.58467138,3.31451670328776,220626484.2248106,1987
556,Ghana,3285.632,0.23157,0.77592826,3.3066999912262,5074829931.972789,1987
557,Guinea,993.757,,0.30125162,2.01639008522034,2041538057.0288842,1987
558,Guyana,1309.119,,2.38048863,6.176570987701414,354591846.9387755,1987
559,"Hong Kong SAR, China",28272.57,0.4283,,2.521817970275876,50622571586.11492,1987
560,Hungary,84436.342,0.63025,4.66643333,5.87939977645874,..,1987
561,Iceland,1851.835,1.7954,7.21218348,4.25224018096924,5528616187.31449,1987
562,"Iran, Islamic Rep.",159573.172,0.50218,1.7855711,4.14092016220093,134009995922.57193,1987
563,Ireland,30197.745,1.27006,4.57751989,5.52220010757446,33961141151.68539,1987
564,Israel,27385.156,2.59385,4.29216099,5.52332019805908,41106183368.869934,1987
565,Italy,383670.876,0.94843,5.49627781,4.62383508682251,805713128174.4846,1987
566,Jamaica,5383.156,0.0491,3.18738079,4.272420048713685,3286987551.7159677,1987
567,Japan,905734.332,2.69206,5.75151682,5.596519947052,2532808573157.031,1987
568,Kenya,5174.137,0.35521,1.32658839,6.30717015266418,7970820530.75078,1987
569,Kyrgyz Republic,11133.012,0.1939,2.13439822,5.58819007873535,..,1987
570,Latvia,14143.619,0.39723,2.76619649,5.27811002731323,..,1987
571,Lesotho,1474.134,0.04185,2.94303799,7.173953374226887,402774852.65225935,1987
572,Lithuania,22148.68,0.49155,4.16442347,4.76492023468018,..,1987
573,"Macao SAR, China",971.755,0.06268,,3.37756991386414,1941246972.458738,1987
574,Madagascar,1287.117,0.22032,2.1105423,1.997457504272465,3212900560.809914,1987
