,Country Name,variable,value
534,Australia,1987,76.15170731707317
535,Austria,1987,74.76829268292684
536,Azerbaijan,1987,65.053
537,Bangladesh,1987,56.359
538,Belgium,1987,75.3658536585366
539,Benin,1987,51.581
540,Brazil,1987,65.165
541,Bulgaria,1987,71.52682926829269
542,Burundi,1987,48.301
543,Cameroon,1987,53.591
544,Canada,1987,76.71951219512195
545,Chile,1987,72.524
546,Colombia,1987,69.266
547,Costa Rica,1987,75.006
548,Cote d'Ivoire,1987,53.286
549,Cyprus,1987,76.064
550,Czech Republic,1987,71.44560975609757
551,Denmark,1987,74.69121951219513
552,Estonia,1987,70.64390243902439
553,Ethiopia,1987,45.682
554,Finland,1987,74.5919512195122
555,"Gambia, The",1987,51.082
556,Ghana,1987,55.159
557,Guinea,1987,47.474
558,Guyana,1987,62.95
559,"Hong Kong SAR, China",1987,76.8829268292683
560,Hungary,1987,69.65121951219513
561,Iceland,1987,77.33902439024392
562,"Iran, Islamic Rep.",1987,58.665
563,Ireland,1987,74.16253658536587
564,Israel,1987,75.25853658536586
565,Italy,1987,76.21951219512196
566,Jamaica,1987,72.317
567,Japan,1987,78.48365853658538
568,Kenya,1987,58.773
569,Kyrgyz Republic,1987,65.61119512195123
570,Latvia,1987,70.6929268292683
571,Lesotho,1987,59.868
572,Lithuania,1987,71.93463414634148
573,"Macao SAR, China",1987,76.363
574,Madagascar,1987,49.932
575,Malaysia,1987,70.11
576,Mali,1987,44.315
577,Malta,1987,75.6448292682927
578,Mauritius,1987,68.65551219512197
579,Mexico,1987,69.649
580,Nepal,1987,51.891
581,Netherlands,1987,76.70512195121951
582,New Zealand,1987,74.17804878048781
583,Niger,1987,42.079
584,Norway,1987,76.08170731707318
585,Oman,1987,65.324
586,Pakistan,1987,59.18
587,Panama,1987,72.257
588,Peru,1987,64.338
589,Poland,1987,70.89756097560976
590,Portugal,1987,73.66585365853659
591,Saudi Arabia,1987,67.589
592,Senegal,1987,55.61
593,Slovak Republic,1987,71.08878048780488
594,Slovenia,1987,72.00243902439024
595,South Africa,1987,62.109
596,Spain,1987,76.72804878048782
597,Sri Lanka,1987,69.121
598,St. Lucia,1987,70.266
599,Eswatini,1987,61.081
600,Sweden,1987,77.09219512195124
601,Switzerland,1987,77.19756097560976
602,Thailand,1987,69.265
603,Togo,1987,55.336
604,Tunisia,1987,66.989
605,United Kingdom,1987,75.28048780487805
606,Uruguay,1987,72.008
607,Zambia,1987,51.888
608,Argentina,1988,71.186
609,Armenia,1988,68.332
610,Australia,1988,76.43268292682929
611,Austria,1988,75.21707317073171
612,Azerbaijan,1988,65.021
613,Bangladesh,1988,56.958
614,Belgium,1988,75.5658536585366
615,Benin,1988,52.372
616,Brazil,1988,65.553
617,Bulgaria,1988,71.60439024390244
618,Burundi,1988,48.244
619,Cameroon,1988,53.611
620,Canada,1988,76.91951219512195
621,Chile,1988,72.872
622,Colombia,1988,69.436
623,Costa Rica,1988,75.243
624,Cote d'Ivoire,1988,53.357
625,Cyprus,1988,76.231
626,Czech Republic,1988,71.64146341463416
627,Denmark,1988,74.77170731707318
628,Estonia,1988,70.69756097560976
629,Ethiopia,1988,46.194
630,Finland,1988,74.57707317073171
631,"Gambia, The",1988,51.518
632,Ghana,1988,55.717
633,Guinea,1988,48.399
634,Guyana,1988,63.046
635,"Hong Kong SAR, China",1988,77.0829268292683
636,Hungary,1988,70.02341463414635
637,Iceland,1988,77.0829268292683
638,"Iran, Islamic Rep.",1988,60.516
639,Ireland,1988,74.37770731707317
640,Israel,1988,74.43658536585367
641,Italy,1988,76.37073170731708
642,Jamaica,1988,72.601
643,Japan,1988,78.39926829268293
644,Kenya,1988,58.422
645,Kyrgyz Republic,1988,65.85858536585367
646,Latvia,1988,70.61536585365855
647,Lesotho,1988,60.0
648,Lithuania,1988,71.76219512195124
649,"Macao SAR, China",1988,76.68
650,Madagascar,1988,50.176
651,Malaysia,1988,70.358
652,Mali,1988,44.838
653,Malta,1988,76.06265853658537
654,Mauritius,1988,68.86302439024391
655,Mexico,1988,70.062
656,Nepal,1988,52.712
657,Netherlands,1988,76.89024390243902
658,New Zealand,1988,74.42439024390244
659,Niger,1988,42.53
660,Norway,1988,76.22048780487806
661,Oman,1988,65.975
662,Pakistan,1988,59.493
663,Panama,1988,72.506
664,Peru,1988,64.949
665,Poland,1988,71.33170731707318
666,Portugal,1988,73.71463414634147
667,Saudi Arabia,1988,68.116
668,Senegal,1988,56.283
669,Slovak Republic,1988,71.20780487804879
670,Slovenia,1988,72.44634146341464
671,South Africa,1988,62.619
672,Spain,1988,76.74707317073171
673,Sri Lanka,1988,69.209
674,St. Lucia,1988,70.54
675,Eswatini,1988,61.572
676,Sweden,1988,76.97926829268293
677,Switzerland,1988,77.22658536585367
678,Thailand,1988,69.745
679,Togo,1988,55.592
680,Tunisia,1988,67.574
681,United Kingdom,1988,75.38048780487806
682,Uruguay,1988,72.201
683,Zambia,1988,51.173
684,Argentina,1989,71.384
685,Armenia,1989,68.038
686,Australia,1989,76.71365853658537
687,Austria,1989,75.2658536585366
688,Azerbaijan,1989,64.935
689,Bangladesh,1989,57.571
690,Belgium,1989,75.63268292682929
691,Benin,1989,53.132
692,Brazil,1989,65.947
693,Bulgaria,1989,71.72243902439025
694,Burundi,1989,48.08
695,Cameroon,1989,53.536
696,Canada,1989,77.11951219512197
697,Chile,1989,73.198
698,Colombia,1989,69.591
699,Costa Rica,1989,75.456
700,Cote d'Ivoire,1989,53.35
701,Cyprus,1989,76.394
702,Czech Republic,1989,71.67560975609757
703,Denmark,1989,74.79975609756097
704,Estonia,1989,70.0390243902439
705,Ethiopia,1989,46.667
706,Finland,1989,74.79219512195124
707,"Gambia, The",1989,51.892
708,Ghana,1989,56.271
709,Guinea,1989,49.247
710,Guyana,1989,63.159
711,"Hong Kong SAR, China",1989,77.02926829268294
712,Hungary,1989,69.46170731707318
713,Iceland,1989,78.14097560975611
714,"Iran, Islamic Rep.",1989,62.272
715,Ireland,1989,74.5959024390244
716,Israel,1989,76.30731707317074
717,Italy,1989,76.81951219512197
718,Jamaica,1989,72.903
719,Japan,1989,78.81804878048781
720,Kenya,1989,57.967
721,Kyrgyz Republic,1989,67.90731707317074
722,Latvia,1989,70.15536585365855
723,Lesotho,1989,60.003
724,Lithuania,1989,71.42536585365855
725,"Macao SAR, China",1989,76.99
726,Madagascar,1989,50.53
727,Malaysia,1989,70.612
728,Mali,1989,45.323
729,Malta,1989,76.44526829268294
730,Mauritius,1989,69.1240243902439
731,Mexico,1989,70.469
732,Nepal,1989,53.551
733,Netherlands,1989,76.73414634146343
734,New Zealand,1989,74.82439024390244
735,Niger,1989,43.014
736,Norway,1989,76.50048780487805
737,Oman,1989,66.593
738,Pakistan,1989,59.799
739,Panama,1989,72.747
740,Peru,1989,65.56
741,Poland,1989,71.0439024390244
742,Portugal,1989,74.2658536585366
743,Saudi Arabia,1989,68.611
744,Senegal,1989,56.818
